Color,Document name,Code,Weight score,Segment,Author,Creation date,Comment,Document group,Area,Coverage %,Beginning,End
●,4_LL,Properties\Affection\Refusal,0,had to be undone quickly,maxku,25-May-18 17:17:42,Obama,,24,0.24,11,11
●,4_LL,USA\Trump,0,Trump,maxku,25-May-18 17:17:50,,,5,0.05,12,12
●,4_LL,Properties\Behaviour & character\SHOWN as Not reasonable/Stupid,0,understands or is even aware,maxku,25-May-18 17:17:55,Trump,,28,0.29,12,12
●,4_LL,Properties\Importance\Important & Intense,0,the most straightforward parts of the agreement,maxku,25-May-18 17:18:06,IRN nuclear deal,,47,0.48,12,12
●,4_LL,USA\USA-I,0,Richard Nephew,maxku,25-May-18 17:18:19,,,14,0.14,13,13
●,4_LL,USA\USA-I,0,former State Department official,maxku,25-May-18 17:18:22,,,32,0.33,13,13
●,4_LL,USA\USA-Misc,0,GOP presidential candidates,maxku,25-May-18 17:18:29,,,27,0.28,14,14
●,4_LL,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,lambasted,maxku,25-May-18 17:25:17,USA-Misc,,9,0.09,14,14
●,4_LL,Properties\Violence & Unfair\Victim (receiving violence),0,lambasted,maxku,25-May-18 17:25:19,IRN nuclear deal,,9,0.09,14,14
●,4_LL,Properties\Power & Strength\Powerful & Leading,0,put the Iranian nuclear program on hold,maxku,25-May-18 17:26:18,IRN nuclear deal,,39,0.40,14,14
●,4_LL,Properties\Other\Positive,0,better than no deal at all,maxku,25-May-18 17:26:32,IRN nuclear deal,,26,0.27,14,14
●,4_LL,Properties\Power & Strength\Powerful & Leading,0,passed a law,maxku,25-May-18 17:26:50,USA-Misc,,12,0.12,14,14
●,4_LL,USA\Obama,0,Obama,maxku,25-May-18 17:27:00,,,5,0.05,14,14
●,4_LL,Properties\Power & Strength\Powerful & Leading,0,go forward with the agreement while also providing political cover,maxku,25-May-18 17:27:14,Obama,,66,0.67,14,14
●,4_LL,USA\USA-Misc,0,Republicans,maxku,25-May-18 17:27:25,,,11,0.11,14,14
●,4_LL,Properties\Power & Strength\Weak & Following,0,believed they needed it,maxku,25-May-18 17:28:11,USA-Misc,,23,0.23,14,14
●,4_LL,USA\USA-Misc,0,Republican foreign policy leaders,maxku,25-May-18 17:29:24,,,33,0.34,14,14
●,4_LL,USA\USA-Misc,0,The GOP,maxku,25-May-18 17:29:43,,,7,0.07,15,15
●,4_LL,USA,0,the Senate,maxku,25-May-18 17:29:47,,,10,0.10,15,15
●,4_LL,Properties\Safety\Safe,0,relatively safe,maxku,25-May-18 17:29:57,USA-Misc,,15,0.15,15,15
●,4_LL,Properties\Affection\Refusal,0,anti-Obama,maxku,25-May-18 17:30:22,Obama,,10,0.10,15,15
●,4_LL,Properties\Affection\Refusal,0,anti-Iran,maxku,25-May-18 17:30:31,IRN,,9,0.09,15,15
●,4_LL,Properties\Behaviour & character\SHOWN as Not reasonable/Stupid,0,posturing without actually owning the consequences,maxku,25-May-18 17:31:02,USA-Misc,,50,0.51,15,15
●,4_LL,IRN nuclear deal,0,the deal,maxku,25-May-18 17:31:13,,,8,0.08,15,15
●,4_LL,Properties\Importance\Important & Intense,0,very real prospect of another major war,maxku,25-May-18 17:31:27,IRN nuclear deal,,39,0.40,15,15
●,4_LL,USA\USA-I,0,Colin Kahl,maxku,25-May-18 17:31:42,,,10,0.10,15,15
●,4_LL,USA\USA-I,0,former Vice President Joe Biden’s national security adviser,maxku,25-May-18 17:31:47,,,59,0.60,15,15
●,4_LL,USA\USA-Misc,0,established GOP presidential candidates,maxku,25-May-18 17:31:57,,,39,0.40,16,16
●,4_LL,Properties\Importance\Important & Intense,0,established,maxku,25-May-18 17:32:02,USA-Misc,,11,0.11,16,16
●,4_LL,Properties\Safety\Safe,0,little chance of the deal collapsing,maxku,25-May-18 17:32:15,IRN nuclear deal,,36,0.37,16,16
●,4_LL,IRN nuclear deal,0,the deal,maxku,25-May-18 17:32:23,,,8,0.08,16,16
●,4_LL,USA\USA-I,0,Florida Sen. Marco Rubio,maxku,25-May-18 17:32:40,,,24,0.24,17,17
●,4_LL,USA\USA-I,0,former Florida Gov. Jeb Bush,maxku,25-May-18 17:32:44,,,28,0.29,17,17
●,4_LL,USA\USA-I,0,Ohio Gov. John Kasich,maxku,25-May-18 17:32:47,,,21,0.21,17,17
●,4_LL,USA\USA-I,0,Texas Sen. Ted Cruz,maxku,25-May-18 17:32:52,,,19,0.19,17,17
●,4_LL,Properties\Affection\Affection or empathy,0,would have stayed,maxku,25-May-18 17:33:00,IRN nuclear deal,,17,0.17,17,17
●,4_LL,IRN nuclear deal,0,the agreement,maxku,25-May-18 17:33:08,,,13,0.13,17,17
●,4_LL,USA\USA-I,0,Rick Tyler,maxku,25-May-18 17:33:17,,,10,0.10,17,17
●,4_LL,USA\USA-I,0,a Republican political consultant,maxku,25-May-18 17:33:35,,,33,0.34,17,17
●,4_LL,USA\USA-I,0,Cruz,maxku,25-May-18 17:33:44,,,4,0.04,17,17
●,4_LL,Properties\Affection\Affection or empathy,0,don’t know anybody who would have ripped up,maxku,25-May-18 17:34:06,IRN nuclear deal,,43,0.44,18,18
●,4_LL,IRN nuclear deal,0,the deal,maxku,25-May-18 17:36:04,,,8,0.08,18,18
●,4_LL,USA\USA-Misc,0,the candidates,maxku,25-May-18 17:36:13,,,14,0.14,19,19
●,4_LL,Properties\Affection\Refusal,0,not the public position,maxku,25-May-18 17:36:29,IRN nuclear deal,,23,0.23,19,19
●,4_LL,USA\Trump,0,Trump,maxku,25-May-18 17:36:37,,,5,0.05,20,20
●,4_LL,Properties\Behaviour & character\SHOWN as Not reasonable/Stupid,0,woefully ill-informed,maxku,25-May-18 17:36:44,Trump,,21,0.21,20,20
●,4_LL,IRN nuclear deal,0,the Iran deal,maxku,25-May-18 17:36:54,,,13,0.13,20,20
●,4_LL,IRN nuclear deal,0,the agreement,maxku,25-May-18 17:38:06,,,13,0.13,20,20
●,4_LL,USA\USA-Misc,0,congressional Republicans,maxku,25-May-18 17:38:22,,,25,0.26,20,20
●,4_LL,Properties\Violence & Unfair\Victim (receiving violence),0,attacks on,maxku,25-May-18 17:38:29,IRN nuclear deal,,10,0.10,20,20
●,4_LL,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,attacks on,maxku,25-May-18 17:38:31,"USA-Misc
Trump",,10,0.10,20,20
●,4_LL,USA\USA-Misc,0,candidates seeking the GOP nomination,maxku,25-May-18 17:38:59,,,37,0.38,20,20
●,4_LL,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,amplified by,maxku,25-May-18 17:39:13,USA-Misc,,12,0.12,20,20
●,4_LL,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,further escalated by,maxku,25-May-18 17:39:36,USA-Misc,,20,0.20,20,20
●,4_LL,USA\USA-Misc,0,Fox News hosts,maxku,25-May-18 17:39:47,,,14,0.14,20,20
●,4_LL,USA\USA-Misc,0,others in the right-wing media ecosystem,maxku,25-May-18 17:39:52,,,40,0.41,20,20
●,4_LL,USA\Trump,0,Our president,maxku,25-May-18 17:40:01,,,13,0.13,21,21
●,4_LL,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,betrayed,maxku,25-May-18 17:40:05,Trump,,8,0.08,21,21
●,4_LL,USA\USA-I,0,Rubio,maxku,25-May-18 17:40:24,,,5,0.05,21,21
●,4_LL,Properties\Affection\Refusal,0,going to cancel,maxku,25-May-18 17:40:34,USA-I,,15,0.15,21,21
●,4_LL,Properties\Power & Strength\Powerful & Leading,0,going to cancel,maxku,25-May-18 17:40:42,USA-I,,15,0.15,21,21
●,4_LL,Properties\Behaviour & character\Not trustworthy,0,"going to cancel the Iran deal,” he said two days later",maxku,25-May-18 17:41:10,USA-I,,54,0.55,21,21
●,4_LL,USA\USA-I,0,South Carolina Sen. Lindsey Graham,maxku,25-May-18 17:41:41,,,34,0.35,22,22
●,4_LL,Properties\Quality\Bad Quality,0,worst,maxku,25-May-18 17:42:33,IRN nuclear deal,,5,0.05,22,22
●,4_LL,USA\USA-I,0,Cruz,maxku,25-May-18 17:42:42,,,4,0.04,23,23
●,4_LL,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,promised literal violence,maxku,25-May-18 17:42:51,USA-I,,25,0.26,23,23
●,4_LL,Properties\Violence & Unfair\Victim (receiving violence),0,promised literal violence,maxku,25-May-18 17:42:52,IRN nuclear deal,,25,0.26,23,23
●,4_LL,IRN nuclear deal,0,the agreement,maxku,25-May-18 17:43:09,,,13,0.13,23,23
●,4_LL,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,rip to shreds,maxku,25-May-18 17:43:16,USA-I,,13,0.13,23,23
●,4_LL,Properties\Violence & Unfair\Victim (receiving violence),0,rip to shreds,maxku,25-May-18 17:43:23,IRN nuclear deal,,13,0.13,23,23
●,4_LL,IRN nuclear deal,0,the Iran deal,maxku,25-May-18 17:43:31,,,13,0.13,23,23
●,4_LL,USA\USA-I,0,Former Arkansas Gov. Mike Huckabee,maxku,25-May-18 17:43:40,,,34,0.35,24,24
●,4_LL,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,accusing,maxku,25-May-18 17:43:47,USA-I,,8,0.08,24,24
●,4_LL,Properties\Violence & Unfair\Victim (receiving violence),0,accusing,maxku,25-May-18 17:43:48,Obama,,8,0.08,24,24
●,4_LL,USA\Obama,0,Obama,maxku,25-May-18 17:44:06,,,5,0.05,24,24
●,4_LL,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,enabling the eventual genocide,maxku,25-May-18 17:44:15,Obama,,30,0.31,24,24
●,4_LL,Properties\Affection\Affection or empathy,0,pro-Israel,maxku,25-May-18 17:55:33,ISR,,10,0.10,15,15
●,4_LL,ISR,0,Israel,maxku,25-May-18 17:55:46,,,6,0.06,21,21
●,4_LL,Properties\Violence & Unfair\Victim (receiving violence),0,betrayed,maxku,25-May-18 17:55:57,ISR,,8,0.08,21,21
●,4_LL,ISR,0,Israelis,maxku,25-May-18 17:56:12,,,8,0.08,24,24
●,4_LL,Properties\Violence & Unfair\Victim (receiving violence),0,eventual genocide of,maxku,25-May-18 17:56:23,ISR,,20,0.20,24,24
●,4_LL,IRN,0,the Iranians,maxku,25-May-18 17:58:05,,,12,0.12,24,24
●,4_LL,Properties\Behaviour & character\Not trustworthy,0,naive that he would trust,maxku,25-May-18 17:58:21,IRN,,25,0.26,24,24
●,4_LL,Properties\Behaviour & character\SHOWN as Not reasonable/Stupid,0,naive,maxku,25-May-18 17:58:42,Obama,,5,0.05,24,24
●,4_LL,ISR,0,the Israelis,maxku,25-May-18 17:58:52,,,12,0.12,24,24
●,4_LL,Properties\Behaviour & character\SHOWN as Not reasonable/Stupid,0,march them to the door of the oven,maxku,25-May-18 17:59:01,Obama,,34,0.35,24,24
●,4_LL,USA\USA-Misc,0,Right-wing media,maxku,25-May-18 17:59:13,,,16,0.16,25,25
●,4_LL,IRN nuclear deal,0,the agreement,maxku,25-May-18 17:59:20,,,13,0.13,25,25
●,4_LL,IRN,0,Iran,maxku,25-May-18 17:59:36,,,4,0.04,25,25
●,4_LL,Properties\Behaviour & character\SHOWN as Not reasonable/Stupid,0,literally giving Iran nuclear weapons as well as billions of dollars of U.S. taxpayer cash,maxku,25-May-18 18:00:00,IRN nuclear deal,,90,0.92,25,25
●,4_LL,IRN nuclear deal,0,the agreement,maxku,25-May-18 18:00:05,,,13,0.13,26,26
●,4_LL,IRN,0,Iran,maxku,25-May-18 18:00:09,,,4,0.04,26,26
●,4_LL,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,forced Iran to give up most of its nuclear material,maxku,25-May-18 18:00:14,IRN nuclear deal,,51,0.52,26,26
●,4_LL,Properties\Violence & Unfair\Victim (receiving violence),0,forced Iran to give up most of its nuclear material,maxku,25-May-18 18:00:16,IRN,,51,0.52,26,26
●,4_LL,Properties\Violence & Unfair\Victim (receiving violence),0,dismantle the machinery it could use to manufacture more,maxku,25-May-18 18:00:52,IRN,,56,0.57,26,26
●,4_LL,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,dismantle the machinery it could use to manufacture more,maxku,25-May-18 18:00:53,IRN nuclear deal,,56,0.57,26,26
●,4_LL,USA,0,the United States,maxku,25-May-18 18:01:07,,,17,0.17,26,26
●,4_LL,IRN,0,Iran,maxku,25-May-18 18:01:12,,,4,0.04,26,26
●,4_LL,USA,0,U.S. banks,maxku,25-May-18 18:01:20,,,10,0.10,26,26
●,4_LL,USA\Trump,0,Trump,maxku,25-May-18 18:02:59,,,5,0.05,27,27
●,4_LL,Properties\Other\Negative,0,"if he understands it now, is not clear",maxku,25-May-18 18:03:10,Trump,,38,0.39,27,27
●,4_LL,USA\Trump,0,Trump,maxku,25-May-18 18:03:21,,,5,0.05,27,27
●,4_LL,Properties\Behaviour & character\Confident,0,famously bragged,maxku,25-May-18 18:03:31,Trump,,16,0.16,27,27
●,4_LL,Properties\Behaviour & character\SHOWN as Not reasonable/Stupid,0,did not study issues like NATO,maxku,25-May-18 18:03:50,Trump,,30,0.31,27,27
●,4_LL,Properties\Behaviour & character\SHOWN as Not reasonable/Stupid,0,strong opinions,maxku,25-May-18 18:04:33,Trump,,15,0.15,27,27
●,4_LL,USA\Trump,0,Trump,maxku,25-May-18 18:04:44,,,5,0.05,27,27
●,4_LL,Properties\Behaviour & character\SHOWN as Not reasonable/Stupid,0,learned military policy from “the shows”,maxku,25-May-18 18:04:53,Trump,,40,0.41,27,27
●,4_LL,USA\USA-I,0,One Republican adviser,maxku,25-May-18 18:05:05,,,22,0.22,28,28
●,4_LL,USA\Trump,0,Trump,maxku,25-May-18 18:05:10,,,5,0.05,28,28
●,4_LL,Properties\Behaviour & character\SHOWN as Not reasonable/Stupid,0,made no effort since taking office to inform himself,maxku,25-May-18 18:05:30,Trump,,52,0.53,28,28
●,4_LL,IRN nuclear deal,0,the Iran deal,maxku,25-May-18 18:05:48,,,13,0.13,28,28
●,4_LL,Properties\Behaviour & character\SHOWN as Not reasonable/Stupid,0,doesn’t know,maxku,25-May-18 18:05:55,Trump,,12,0.12,28,28
●,4_LL,Properties\Behaviour & character\SHOWN as Not reasonable/Stupid,0,doesn’t care,maxku,25-May-18 18:05:58,Trump,,12,0.12,28,28
●,4_LL,USA\Trump,0,Trump,maxku,25-May-18 18:07:30,,,5,0.05,29,29
●,4_LL,USA\USA-I,0,Trump’s former top foreign policy advisers,maxku,25-May-18 18:07:37,,,42,0.43,29,29
●,4_LL,Properties\Affection\Affection or empathy,0,unanimously supported,maxku,25-May-18 18:07:50,IRN nuclear deal,,21,0.21,29,29
●,4_LL,IRN nuclear deal,0,the Iran deal,maxku,25-May-18 18:08:31,,,13,0.13,29,29
●,4_LL,USA,0,administration,maxku,25-May-18 18:08:38,,,14,0.14,29,29
●,4_LL,Properties\Safety\Unsafe,0,shakeups,maxku,25-May-18 18:08:43,USA,,8,0.08,29,29
●,4_LL,USA\USA-I,0,interventionists,maxku,25-May-18 18:08:55,,,16,0.16,29,29
●,4_LL,USA\USA-I,0,John Bolton,maxku,25-May-18 18:09:00,,,11,0.11,29,29
●,4_LL,USA\USA-I,0,Mike Pompeo,maxku,25-May-18 18:09:02,,,11,0.11,29,29
●,4_LL,Properties\Importance\Important & Intense,0,brought interventionists like John Bolton and Mike Pompeo aboard,maxku,25-May-18 18:09:30,USA,,64,0.65,29,29
●,4_LL,IRN nuclear deal,0,The Iran deal,maxku,25-May-18 18:09:39,,,13,0.13,30,30
●,4_LL,USA\Trump,0,Trump,maxku,25-May-18 18:09:43,,,5,0.05,30,30
●,4_LL,Properties\Behaviour & character\SHOWN as Not reasonable/Stupid,0,not knowing or caring,maxku,25-May-18 18:10:25,Trump,,21,0.21,30,30
●,4_LL,Properties\Importance\Important & Intense,0,put his administration in a bind,maxku,25-May-18 18:10:35,USA,,32,0.33,30,30
●,4_LL,USA,0,his administration,maxku,25-May-18 18:10:42,,,18,0.18,30,30
●,4_LL,Properties\Power & Strength\Powerful & Leading,0,promised he would repeal,maxku,25-May-18 18:11:00,Trump,,24,0.24,31,31
●,4_LL,Properties\Behaviour & character\SHOWN as Not reasonable/Stupid,0,absurd claim,maxku,25-May-18 18:11:20,Trump,,12,0.12,31,31
●,4_LL,Properties\Behaviour & character\SHOWN as Not reasonable/Stupid,0,acknowledge that the task perhaps wasn’t that simple,maxku,25-May-18 18:11:54,Trump,,52,0.53,31,31
●,4_LL,Properties\Difficulty\Difficult,0,wasn’t that simple,maxku,25-May-18 18:12:10,Trump,,18,0.18,31,31
●,4_LL,Properties\Difficulty\Difficult,0,complicated,maxku,25-May-18 18:12:24,Trump,,11,0.11,31,31
●,4_LL,USA\Trump,0,Trump,maxku,25-May-18 18:12:46,,,5,0.05,32,32
●,4_LL,Reactions on deal,0,rip up,maxku,25-May-18 18:12:52,,,6,0.06,32,32
●,4_LL,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,rip up,maxku,25-May-18 18:13:01,Trump,,6,0.06,32,32
●,4_LL,Properties\Violence & Unfair\Victim (receiving violence),0,rip up,maxku,25-May-18 18:13:03,IRN nuclear deal,,6,0.06,32,32
●,4_LL,IRN nuclear deal,0,the Iran agreement,maxku,25-May-18 18:13:20,,,18,0.18,32,32
●,4_LL,Properties\Difficulty\Difficult,0,began causing heartburn,maxku,25-May-18 18:13:33,Trump,,23,0.23,32,32
●,4_LL,IRN,0,Iran,maxku,25-May-18 18:13:46,,,4,0.04,33,33
●,4_LL,IRN restart nuclear,0,tested a long-range missile,maxku,25-May-18 18:13:50,,,27,0.28,33,33
●,4_LL,IRN nuclear deal,0,the agreement,maxku,25-May-18 18:13:57,,,13,0.13,33,33
●,4_LL,USA\USA-I,0,then-national security adviser Michael Flynn,maxku,25-May-18 18:14:03,,,44,0.45,33,33
●,4_LL,USA,0,the White House press corps,maxku,25-May-18 18:14:08,,,27,0.28,33,33
●,4_LL,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,bellicose response,maxku,25-May-18 18:14:23,USA-I,,18,0.18,33,33
●,4_LL,USA,0,top National Security Council staff,maxku,25-May-18 18:15:43,,,35,0.36,33,33
●,4_LL,Properties\Law\Lawful,0,Iran was still complying with the agreement,maxku,25-May-18 18:15:51,IRN,,43,0.44,33,33
●,4_LL,IRN,0,Iran,maxku,25-May-18 18:16:01,,,4,0.04,33,33
●,4_LL,IRN nuclear deal,0,the agreement,maxku,25-May-18 18:16:06,,,13,0.13,33,33
●,4_LL,USA,0,the United States,maxku,25-May-18 18:16:12,,,17,0.17,33,33
●,4_LL,Properties\Law\Lawful,0,continue to comply,maxku,25-May-18 18:16:19,IRN,,18,0.18,33,33
●,4_LL,IRN nuclear deal,0,the lran deal,maxku,25-May-18 18:16:42,,,13,0.13,34,34
●,4_LL,USA,0,Congress,maxku,25-May-18 18:16:48,,,8,0.08,34,34
●,4_LL,USA\Trump,0,Trump,maxku,25-May-18 18:16:52,,,5,0.05,34,34
●,4_LL,IRN,0,Iran,maxku,25-May-18 18:16:59,,,4,0.04,34,34
●,4_LL,Properties\Law\Lawful,0,in compliance,maxku,25-May-18 18:17:07,IRN,,13,0.13,34,34
●,4_LL,Properties\Power & Strength\Weak & Following,0,prevent the reapplication of U.S. sanctions,maxku,25-May-18 18:17:18,IRN,,43,0.44,34,34
●,4_LL,USA\Trump,0,Trump,maxku,25-May-18 18:17:28,,,5,0.05,34,34
●,4_LL,Properties\Affection\Refusal,0,unhappy,maxku,25-May-18 18:17:40,IRN nuclear deal,,7,0.07,34,34
●,4_LL,Properties\Affection\Refusal,0,refused to certify,maxku,25-May-18 18:17:52,IRN nuclear deal,,18,0.18,34,34
●,4_LL,IRN,0,Iran,maxku,25-May-18 18:17:58,,,4,0.04,34,34
●,4_LL,Properties\Law\Lawful,0,in compliance,maxku,25-May-18 18:18:06,IRN,,13,0.13,34,34
●,4_LL,Properties\Power & Strength\Powerful & Leading,0,re-impose sanctions,maxku,25-May-18 18:18:18,Trump,,19,0.19,34,34
●,4_LL,USA\Trump,0,Trump,maxku,25-May-18 18:18:28,,,5,0.05,35,35
●,4_LL,USA\USA-I,0,Trump’s top foreign policy advisers,maxku,25-May-18 18:18:34,,,35,0.36,35,35
●,4_LL,Properties\Affection\Affection or empathy,0,unanimously supported,maxku,25-May-18 18:18:43,IRN nuclear deal,,21,0.21,35,35
●,4_LL,Reactions on deal,0,deliver a bellicose response,maxku,25-May-18 18:19:18,,,28,0.29,33,33
●,4_LL,Reactions on deal,0,refused to certify,maxku,25-May-18 18:19:28,,,18,0.18,34,34
●,4_LL,Reactions on deal,0,unanimously supported,maxku,25-May-18 18:19:35,,,21,0.21,35,35
●,4_LL,Reactions on deal,0,unanimously supported,maxku,25-May-18 18:19:43,,,21,0.21,29,29
●,4_LL,IRN nuclear deal,0,the Iran deal,maxku,25-May-18 18:19:50,,,13,0.13,35,35
●,4_LL,USA\Trump,0,Trump,maxku,25-May-18 22:53:03,,,5,0.05,35,35
●,4_LL,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,fired,maxku,25-May-18 22:53:09,Trump,,5,0.05,35,35
●,4_LL,Properties\Violence & Unfair\Victim (receiving violence),0,fired,maxku,25-May-18 22:53:10,USA-I,,5,0.05,35,35
●,4_LL,USA\USA-I,0,national security adviser H.R. McMaster,maxku,25-May-18 22:53:32,,,39,0.40,35,35
●,4_LL,USA\USA-I,0,Secretary of State Rex Tillerson,maxku,25-May-18 22:53:38,,,32,0.33,35,35
●,4_LL,USA\USA-I,0,Defense Secretary Jim Mattis,maxku,25-May-18 22:53:47,,,28,0.29,35,35
●,4_LL,Properties\Importance\Important & Intense,0,sole major voice,maxku,25-May-18 22:54:00,USA-I,,16,0.16,35,35
●,4_LL,IRN nuclear deal,0,the deal,maxku,25-May-18 22:54:15,,,8,0.08,35,35
●,4_LL,USA\Trump,0,Trump,maxku,25-May-18 22:54:19,,,5,0.05,36,36
●,4_LL,USA\USA-I,0,Trump’s new national security adviser,maxku,25-May-18 22:54:23,,,37,0.38,36,36
●,4_LL,USA\USA-I,0,John Bolton,maxku,25-May-18 22:54:26,,,11,0.11,36,36
●,4_LL,Properties\Other\Other,0,pro-interventionist views,maxku,25-May-18 22:55:45,USA-I,,25,0.26,36,36
●,4_LL,IRN,0,Iran,maxku,25-May-18 22:56:05,,,4,0.04,36,36
●,4_LL,USA\USA-I,0,newly confirmed Secretary of State,maxku,25-May-18 22:56:14,,,34,0.35,36,36
●,4_LL,USA\USA-I,0,Mike Pompeo,maxku,25-May-18 22:56:18,,,11,0.11,36,36
●,4_LL,IRN,0,Iran,maxku,25-May-18 22:56:35,,,4,0.04,36,36
●,4_LL,Properties\Affection\Refusal,0,abolition of the current regime,maxku,25-May-18 22:56:48,"IRN
Rouhani",,31,0.32,36,36
●,4_LL,IRN,0,Iran,maxku,25-May-18 22:57:14,,,4,0.04,37,37
●,4_LL,USA,0,the Trump administration’s policy-making lineup,maxku,25-May-18 22:57:19,,,47,0.48,37,37
●,4_LL,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,threat,maxku,25-May-18 22:57:33,IRN,,6,0.06,37,37
●,4_LL,IRN restart nuclear,0,resume its nuclear program,maxku,25-May-18 22:57:47,,,26,0.27,37,37
●,4_LL,USA,0,the United States,maxku,25-May-18 22:57:52,,,17,0.17,37,37
●,4_LL,FRA\Macron,0,French President Emmanuel Macron,maxku,25-May-18 22:58:20,,,32,0.33,37,37
●,4_LL,Properties\Importance\Important & Intense,0,top priority,maxku,25-May-18 22:58:35,IRN nuclear deal,,12,0.12,37,37
●,4_LL,IRN nuclear deal,0,the agreement,maxku,25-May-18 22:58:45,,,13,0.13,37,37
●,4_LL,Properties\Power & Strength\Powerful & Leading,0,persuade Trump,maxku,25-May-18 22:58:56,Macron,,14,0.14,37,37
●,4_LL,USA\Trump,0,Trump,maxku,25-May-18 22:59:06,,,5,0.05,37,37
●,4_LL,FRA\Macron,0,Macron,maxku,25-May-18 22:59:12,,,6,0.06,38,38
●,4_LL,USA\Trump,0,Trump,maxku,25-May-18 22:59:18,,,5,0.05,38,38
●,4_LL,Properties\Power & Strength\Powerful & Leading,0,tried to appeal to Trump’s fondness for largeness,maxku,25-May-18 22:59:32,Macron,,49,0.50,38,38
●,4_LL,IRN nuclear deal,0,the deal,maxku,25-May-18 22:59:44,,,8,0.08,38,38
●,4_LL,Properties\Other\Positive,0,could be made bigger and better,maxku,25-May-18 22:59:53,IRN nuclear deal,,31,0.32,38,38
●,4_LL,IRN,0,Iran,maxku,25-May-18 23:00:09,,,4,0.04,38,38
●,4_LL,USA\Trump,0,Trump,maxku,25-May-18 23:01:54,,,5,0.05,39,39
●,4_LL,Properties\Other\Other,0,Whether their words have any effect remains to be seen,maxku,25-May-18 23:02:06,Macron,,54,0.55,39,39
●,4_LL,Properties\Behaviour & character\SHOWN as Not reasonable/Stupid,0,ignored,maxku,25-May-18 23:02:25,Trump,,7,0.07,39,39
●,4_LL,USA\USA-I,0,U.S. allies,maxku,25-May-18 23:02:32,,,11,0.11,39,39
●,4_LL,Properties\Affection\Refusal,0,popularity has plummeted,maxku,25-May-18 23:03:31,Trump,,24,0.24,39,39
●,4_LL,USA\USA-I,0,those close to him,maxku,25-May-18 23:03:48,,,18,0.18,39,39
●,4_LL,USA\Trump,0,Trump,maxku,25-May-18 23:04:08,,,5,0.05,40,40
●,4_LL,IRN nuclear deal,0,the deal,maxku,25-May-18 23:04:12,,,8,0.08,40,40
●,4_LL,IRN new deal,0,adding on agreements that dealt with missile technology and Iran’s role in funding regional conflicts,maxku,25-May-18 23:04:23,,,101,1.03,38,38
●,4_LL,Properties\Quality\Functioning,0,bigger and better,maxku,25-May-18 23:04:35,IRN new deal,,17,0.17,38,38
●,4_LL,Reactions on deal,0,abolition of the current regime,maxku,25-May-18 23:05:05,,,31,0.32,36,36
●,4_LL,Reactions on deal,0,persuade Trump to remain in the agreement,maxku,25-May-18 23:05:19,,,41,0.42,37,37
●,4_LL,Reactions on deal,0,selling the idea that the deal could be made bigger and better,maxku,25-May-18 23:05:31,,,62,0.63,38,38
●,4_LL,Properties\Behaviour & character\SHOWN as Reasonable/Smart,0,preserving the deal without losing any support,maxku,25-May-18 23:05:54,Trump,,46,0.47,40,40
●,4_LL,USA\USA-I,0,Tyler,maxku,25-May-18 23:06:06,,,5,0.05,40,40
●,4_LL,USA\USA-I,0,the former campaign aide to Cruz,maxku,25-May-18 23:06:09,,,32,0.33,40,40
●,4_LL,IRN nuclear deal,0,The Iran deal,maxku,25-May-18 23:06:17,,,13,0.13,41,41
●,4_LL,Properties\Importance\Important & Intense,0,important,maxku,25-May-18 23:06:29,IRN nuclear deal,,9,0.09,41,41
●,4_LL,USA\USA-I,0,Tyler,maxku,25-May-18 23:06:38,,,5,0.05,41,41
●,4_LL,USA\Trump,0,Trump,maxku,25-May-18 23:06:41,,,5,0.05,41,41
●,4_LL,USA\Trump,0,Trump,maxku,25-May-18 23:06:51,,,5,0.05,41,41
●,4_LL,Properties\Power & Strength\Powerful & Leading,0,Whatever Trump says goes,maxku,25-May-18 23:06:58,Trump,,24,0.24,41,41
●,4_L,Properties\Affection\Affection or empathy,0,Signals Openness,maxku,25-May-18 23:07:35,IRN new deal,,16,0.19,1,1
●,4_L,Properties\Power & Strength\Powerful & Leading,0,Constrain,maxku,25-May-18 23:10:21,Trump,,9,0.11,1,1
●,4_L,Properties\Affection\Affection or empathy,0,welcomed,maxku,25-May-18 23:10:35,Macron,,8,0.09,2,2
●,4_L,Properties\Affection\Affection or empathy,0,was open to,maxku,25-May-18 23:10:50,IRn new deal,,11,0.13,3,3
●,4_L,Reactions on deal,0,was open to a new arrangement,maxku,25-May-18 23:11:06,,,29,0.34,3,3
