Color,Document name,Code,Weight score,Segment,Author,Creation date,Comment,Document group,Area,Coverage %,Beginning,End
●,7_LL,Properties\Importance\Important & Intense,0,the largest steel exporter to the United States,maxku,23-May-18 09:28:40,CAN,,47,0.73,31,31
●,7_LL,CAN,0,its industry,maxku,23-May-18 09:28:50,,,12,0.19,31,31
●,7_LL,Properties\Importance\Important & Intense,0,highly integrated with that of its southern neighbor,maxku,23-May-18 09:29:04,CAN,,52,0.81,31,31
●,7_LL,USA,0,the United States,maxku,23-May-18 09:29:20,,,17,0.26,32,32
●,7_LL,Tariffs,0,tariffs,maxku,23-May-18 09:29:25,,,7,0.11,32,32
●,7_LL,CAN,0,Canadian steel and aluminum,maxku,23-May-18 09:29:37,,,27,0.42,32,32
●,7_LL,Properties\Behaviour & character\SHOWN as Not reasonable/Stupid,0,a “very bad idea”,maxku,23-May-18 09:29:45,Tariffs,,17,0.26,32,32
●,7_LL,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,impose tariffs on,maxku,23-May-18 09:30:02,USA,,17,0.26,32,32
●,7_LL,Properties\Violence & Unfair\Victim (receiving violence),0,impose tariffs on,maxku,23-May-18 09:30:09,CAN,,17,0.26,32,32
●,7_LL,Properties\Economy\Negative - economy,0,guaranteed to disrupt trade,maxku,23-May-18 09:30:21,Tariffs,,27,0.42,32,32
●,7_LL,CAN,0,the two countries,maxku,23-May-18 09:30:30,,,17,0.26,32,32
●,7_LL,USA,0,the two countries,maxku,23-May-18 09:30:37,,,17,0.26,32,32
●,7_LL,CAN\Trudeau,0,Canadian Prime Minister,maxku,23-May-18 09:30:44,,,23,0.36,32,32
●,7_LL,CAN\Trudeau,0,Justin Trudeau,maxku,23-May-18 09:30:47,,,14,0.22,32,32
●,7_LL,EU,0,the EU,maxku,23-May-18 09:30:52,,,6,0.09,33,33
●,7_LL,Properties\Violence & Unfair\Victim (receiving violence),0,is subject to,maxku,23-May-18 09:30:59,EU,,13,0.20,33,33
●,7_LL,USA,0,the United States,maxku,23-May-18 09:31:16,,,17,0.26,33,33
●,7_LL,USA,0,U.S. exports,maxku,23-May-18 09:31:37,,,12,0.19,33,33
●,7_LL,Properties\Power & Strength\Weak & Following,0,will set its own duties,maxku,23-May-18 09:31:44,EU,,23,0.36,33,33
●,7_L,Properties\Power & Strength\Powerful & Leading,0,Delays Tariffs,maxku,23-May-18 09:32:40,USA,,14,0.17,1,1
●,7_L,Properties\Power & Strength\Powerful & Leading,0,would delay a decision to impose steel and aluminum tariffs,maxku,23-May-18 09:33:06,USA,,59,0.71,2,2
●,7_L,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,impose steel and aluminum tariffs on,maxku,23-May-18 09:33:32,USA,,36,0.44,2,2
●,7_L,Properties\Violence & Unfair\Victim (receiving violence),0,impose steel and aluminum tariffs on,maxku,23-May-18 09:33:38,EU,,36,0.44,2,2
●,7_L,Properties\Power & Strength\Powerful & Leading,0,giving key allies a reprieve,maxku,23-May-18 09:33:52,USA,,28,0.34,2,2
●,7_L,Properties\Power & Strength\Weak & Following,0,giving key allies a reprieve,maxku,23-May-18 09:34:16,"EU
CAN
MEX",,28,0.34,2,2
●,7_L,Properties\Power & Strength\Powerful & Leading,0,tries to extract concessions from trading partners,maxku,23-May-18 09:34:40,USA,,50,0.60,2,2
●,7_L,Properties\Affection\Refusal,0,resisted those demands,maxku,23-May-18 09:34:53,Tariffs,,22,0.27,2,2
●,7_L,Properties\Safety\Unsafe,0,concerns by,maxku,23-May-18 09:35:11,USA,,11,0.13,3,3
●,7_L,Properties\Power & Strength\Weak & Following,0,swift retaliation on American products,maxku,23-May-18 09:35:25,EU,,38,0.46,3,3
●,7_L,Properties\Importance\Important & Intense,0,swift retaliation,maxku,23-May-18 09:35:51,EU,,17,0.21,3,3
●,7_L,Properties\Power & Strength\Powerful & Leading,0,give the Trump administration more breathing room,maxku,23-May-18 09:36:39,Tariffs,,49,0.59,3,3
●,7_L,Tariffs,0,The 25 percent tariffs on steel and 10 percent on aluminum,maxku,23-May-18 09:41:30,,,58,0.70,4,4
●,7_L,Properties\Power & Strength\Powerful & Leading,0,granted temporary exemptions,maxku,23-May-18 09:42:03,USA,,28,0.34,4,4
●,7_L,Properties\Power & Strength\Powerful & Leading,0,had reached initial agreements,maxku,23-May-18 09:42:28,USA,,30,0.36,4,4
●,7_L,Tariffs,0,President Trump’s decision,maxku,23-May-18 09:42:52,,,26,0.31,5,5
●,7_L,Properties\Difficulty\Difficult,0,could have enraged key American allies,maxku,23-May-18 09:43:10,Tariffs,,38,0.46,5,5
●,7_L,Properties\Importance\Important & Intense,0,enraged key American allies at a delicate moment,maxku,23-May-18 09:43:43,Tariffs,,48,0.58,5,5
●,7_L,Properties\Power & Strength\Powerful & Leading,0,heads toward tricky negotiations with North Korea,maxku,23-May-18 09:44:35,USA,,49,0.59,5,5
●,7_L,Properties\Power & Strength\Powerful & Leading,0,considering abandoning the Iran nuclear deal,maxku,23-May-18 09:44:51,USA,,44,0.53,5,5
●,7_L,Properties\Other\Other,0,tough stance,maxku,23-May-18 09:45:25,Trump,,12,0.15,5,5
●,7_L,Properties\Behaviour & character\SHOWN as Reasonable/Smart,0,leery of initiating trade clashes,maxku,23-May-18 09:45:55,USA,,33,0.40,5,5
●,7_L,Tariffs,0,could destabilize stock markets,maxku,23-May-18 09:46:14,,,31,0.37,5,5
●,7_L,Properties\Other\Negative,0,put other political goals at risk,maxku,23-May-18 09:46:26,Tariffs,,33,0.40,5,5
●,7_L,Properties\Economy\Negative - economy,0,destabilize stock markets,maxku,23-May-18 09:46:32,Tariffs,,25,0.30,5,5
●,7_L,Properties\Power & Strength\Powerful & Leading,0,try to soothe tensions,maxku,23-May-18 09:47:17,USA,,22,0.27,5,5
●,7_LL,Tariff imposition consequences,0,have increased frictions,maxku,23-May-18 09:47:53,,,24,0.37,12,12
●,7_LL,Tariff imposition consequences,0,have prompted several challenges,maxku,23-May-18 09:48:18,,,32,0.50,2,2
●,7_LL,Tariff imposition consequences,0,restrain imports,maxku,23-May-18 09:48:35,,,16,0.25,6,6
●,7_LL,Tariff imposition consequences,0,prevent transshipment,maxku,23-May-18 09:48:39,,,21,0.33,6,6
●,7_LL,Tariff imposition consequences,0,protect the national security,maxku,23-May-18 09:48:43,,,29,0.45,6,6
●,7_LL,Tariff imposition consequences,0,have prompted several challenges,maxku,23-May-18 09:49:14,,,32,0.50,12,12
●,7_LL,Tariff imposition consequences,0,increase their capacity utilization rates,maxku,23-May-18 09:49:23,,,41,0.64,12,12
●,7_LL,Tariff imposition consequences,0,reflects the fair and reciprocal trade relationship Australia shares with the United States,maxku,23-May-18 09:49:39,,,91,1.41,15,15
●,7_LL,Tariff imposition consequences,0,underpins the unbreakable friendship,maxku,23-May-18 09:49:46,,,36,0.56,15,15
●,7_LL,Tariff imposition consequences,0,will cut its steel shipments by about 30 percent,maxku,23-May-18 09:50:03,,,48,0.74,18,18
●,7_LL,Tariff imposition consequences,0,aluminum and steel-linked materials eased on prospects supply could be cheaper to come by,maxku,23-May-18 09:50:33,,,89,1.38,19,19
●,7_LL,Tariff imposition consequences,0,reach fair outcomes with allies,maxku,23-May-18 09:50:54,,,31,0.48,20,20
●,7_LL,Tariff imposition consequences,0,protect our national security,maxku,23-May-18 09:50:57,,,29,0.45,20,20
●,7_LL,Tariff imposition consequences,0,address global challenges to the steel and aluminum industries,maxku,23-May-18 09:51:02,,,62,0.96,20,20
●,7_LL,Tariff imposition consequences,0,moves us toward the most productive path for our domestic steel industry,maxku,23-May-18 09:51:15,,,72,1.12,22,22
●,7_LL,Tariff imposition consequences,0,limit the amount of imports flooding,maxku,23-May-18 09:51:28,,,36,0.56,22,22
●,7_LL,Tariff imposition consequences,0,have caused some divisions,maxku,23-May-18 09:51:33,,,26,0.40,23,23
●,7_LL,Tariff imposition consequences,0,higher prices would hurt their competitiveness,maxku,23-May-18 09:51:44,,,46,0.71,23,23
●,7_LL,Tariff imposition consequences,0,protect our workers and job creators,maxku,23-May-18 09:51:58,,,36,0.56,24,24
●,7_LL,Tariff imposition consequences,0,the impact of these tariffs on global trade,maxku,23-May-18 09:52:19,,,43,0.67,29,29
●,7_LL,Tariff imposition consequences,0,guaranteed to disrupt trade,maxku,23-May-18 09:52:42,,,27,0.42,32,32
●,7_LL,Reactions to the permanent exemption,0,will set its own duties,maxku,23-May-18 09:53:20,,,23,0.36,33,33
●,7_L,Reactions to the permanent exemption,0,a swift retaliation on American products by European Union nations,maxku,23-May-18 09:54:27,,,66,0.80,3,3
●,7_L,Tariff imposition consequences,0,could have enraged key American allies at a delicate moment,maxku,23-May-18 09:55:00,,,59,0.71,5,5
●,7_L,Tariff imposition consequences,0,destabilize stock markets,maxku,23-May-18 09:56:06,,,25,0.30,5,5
●,7_L,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,had been trying to pressure,maxku,23-May-18 09:56:21,USA,,27,0.33,6,6
●,7_L,Properties\Violence & Unfair\Victim (receiving violence),0,had been trying to pressure,maxku,23-May-18 09:56:23,"EU
CAN
MEX",,27,0.33,6,6
●,7_L,Tariffs,0,the tariffs,maxku,23-May-18 09:57:14,,,11,0.13,6,6
●,7_L,Properties\Affection\Affection or empathy,0,agreed to meet its demands,maxku,23-May-18 09:57:28,"Tariffs
New import quotas",,26,0.31,6,6
●,7_L,New import quotas,0,its demands,maxku,23-May-18 09:57:46,,,11,0.13,6,6
●,7_L,Tariffs,0,its demands,maxku,23-May-18 09:57:49,,,11,0.13,6,6
●,7_L,Tariffs,0,the threat of tariffs,maxku,23-May-18 09:57:59,,,21,0.25,6,6
●,7_L,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,the threat of tariffs,maxku,23-May-18 09:58:06,USA,,21,0.25,6,6
●,7_L,Properties\Power & Strength\Powerful & Leading,0,had helped finalize a continuing deal with South Korea,maxku,23-May-18 09:58:25,Tariffs,,54,0.65,6,6
●,7_L,Properties\Safety\Unsafe,0,little indication that other nations will bend,maxku,23-May-18 09:58:43,USA,,46,0.56,6,6
●,7_L,Properties\Difficulty\Difficult,0,were bracing for damage,maxku,23-May-18 10:01:48,Tariffs,,23,0.28,7,7
●,7_L,Properties\Behaviour & character\SHOWN as Not reasonable/Stupid,0,is more bark than bite,maxku,23-May-18 10:02:09,Trump,,22,0.27,7,7
●,7_L,Properties\Difficulty\Difficult,0,increase the pressure,maxku,23-May-18 10:02:25,USA,,21,0.25,7,7
●,7_L,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,squeeze concessions,maxku,23-May-18 10:02:39,USA,,19,0.23,7,7
●,7_L,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,have pressed allies,maxku,23-May-18 10:03:05,USA,,19,0.23,8,8
●,7_L,USA,0,the United States,maxku,23-May-18 10:03:19,,,17,0.21,8,8
●,7_L,Tariffs,0,the tariffs,maxku,23-May-18 10:03:29,,,11,0.13,8,8
●,7_L,USA,0,the administration,maxku,23-May-18 10:03:41,,,18,0.22,9,9
●,7_L,New import quotas,0,quotas,maxku,23-May-18 10:03:51,,,6,0.07,9,9
●,7_L,Tariff imposition consequences,0,restrain imports,maxku,23-May-18 10:05:07,,,16,0.19,9,9
●,7_L,Tariff imposition consequences,0,prevent transshipment,maxku,23-May-18 10:05:10,,,21,0.25,9,9
●,7_L,Tariff imposition consequences,0,protect the national security,maxku,23-May-18 10:05:15,,,29,0.35,9,9
●,7_L,USA,0,the White House,maxku,23-May-18 10:05:21,,,15,0.18,9,9
●,7_L,Properties\Economy\Negative - economy,0,restrain imports,maxku,23-May-18 10:05:33,New import quotas,,16,0.19,9,9
●,7_L,Properties\Economy\Negative - economy,0,prevent transshipment,maxku,23-May-18 10:05:46,New import quotas,,21,0.25,9,9
●,7_L,Properties\Safety\Safe,0,protect the national security,maxku,23-May-18 10:06:03,USA,,29,0.35,9,9
●,7_L,Properties\Power & Strength\Powerful & Leading,0,protect the national security,maxku,23-May-18 10:06:12,New import quotas,,29,0.35,9,9
●,7_L,CHN,0,China,maxku,23-May-18 10:06:35,,,5,0.06,10,10
●,7_L,CHN,0,China,maxku,23-May-18 10:06:39,,,5,0.06,10,10
●,7_L,Tariffs,0,a 25 percent tariff on steel imports,maxku,23-May-18 10:06:48,,,36,0.44,10,10
●,7_L,USA,0,the United States,maxku,23-May-18 10:06:54,,,17,0.21,10,10
●,7_L,Properties\Power & Strength\Weak & Following,0,will face,maxku,23-May-18 10:07:17,CHN,,9,0.11,10,10
●,7_L,USA,0,officials,maxku,23-May-18 10:07:34,,,9,0.11,11,11
●,7_L,USA,0,Commerce Secretary,maxku,23-May-18 10:07:39,,,18,0.22,11,11
●,7_L,USA,0,Wilbur Ross,maxku,23-May-18 10:07:42,,,11,0.13,11,11
●,7_L,EU,0,the European Union,maxku,23-May-18 10:07:50,,,18,0.22,11,11
●,7_L,Properties\Power & Strength\Powerful & Leading,0,pushing for,maxku,23-May-18 10:08:23,USA,,11,0.13,11,11
●,7_L,EU,0,the bloc,maxku,23-May-18 10:08:33,,,8,0.10,11,11
●,7_L,Tariffs,0,tariffs on imported cars,maxku,23-May-18 10:08:40,,,24,0.29,11,11
●,7_L,USA,0,the United States,maxku,23-May-18 10:08:47,,,17,0.21,11,11
●,7_L,Properties\Safety\Unsafe,0,were left in suspense,maxku,23-May-18 10:09:15,Tariffs,,21,0.25,12,12
●,7_L,Tariffs,0,the tariffs,maxku,23-May-18 10:09:31,,,11,0.13,12,12
●,7_L,Tariff imposition consequences,0,would play out,maxku,23-May-18 10:09:39,,,14,0.17,12,12
●,7_L,Properties\Safety\Unsafe,0,the uncertainty created by the situation,maxku,23-May-18 10:09:49,Tariffs,,40,0.48,12,12
●,7_L,EU,0,European officials,maxku,23-May-18 10:10:01,,,18,0.22,13,13
●,7_L,Properties\Behaviour & character\Confident,0,have held firm,maxku,23-May-18 10:10:09,EU,,14,0.17,13,13
●,7_L,Tariffs,0,the trade measures,maxku,23-May-18 10:10:22,,,18,0.22,13,13
●,7_L,New import quotas,0,the trade measures,maxku,23-May-18 10:10:25,,,18,0.22,13,13
●,7_L,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,violate international trading law,maxku,23-May-18 10:24:25,"Tariffs
New import quotas",,33,0.40,13,13
●,7_L,Properties\Other\Other,0,unlikely to satisfy,maxku,23-May-18 10:25:09,EU,,19,0.23,13,13
●,7_L,EU,0,the European Union,maxku,23-May-18 10:25:20,,,18,0.22,13,13
●,7_L,EU\EU-I,0,whose leaders,maxku,23-May-18 10:25:29,,,13,0.16,13,13
●,7_L,Properties\Affection\Refusal,0,do not want to negotiate under threat,maxku,23-May-18 10:25:46,USA,,37,0.45,13,13
●,7_L,Properties\Violence & Unfair\Victim (receiving violence),0,do not want to negotiate under threat,maxku,23-May-18 10:25:57,EU-I,,37,0.45,13,13
●,7_L,Reactions to the permanent exemption,0,demanded a permanent and unconditional exemption from the tariffs,maxku,23-May-18 10:26:10,,,65,0.79,13,13
●,7_L,Tariffs,0,the tariffs,maxku,23-May-18 10:26:15,,,11,0.13,13,13
●,7_L,Tariffs,0,the tariffs,maxku,23-May-18 10:26:27,,,11,0.13,14,14
●,7_L,EU,0,Europe,maxku,23-May-18 10:26:34,,,6,0.07,14,14
●,7_L,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,promised swift retaliation,maxku,23-May-18 10:26:39,EU,,26,0.31,14,14
●,7_L,Properties\Power & Strength\Weak & Following,0,would penalize in return,maxku,23-May-18 10:26:55,EU,,24,0.29,14,14
●,7_L,CHN,0,China,maxku,23-May-18 10:27:13,,,5,0.06,14,14
●,7_L,Tariffs,0,the steel and aluminum tariffs,maxku,23-May-18 10:27:18,,,30,0.36,14,14
●,7_L,Properties\Power & Strength\Powerful & Leading,0,asked to join a dispute,maxku,23-May-18 10:27:27,EU,,23,0.28,14,14
●,7_L,Properties\Safety\Unsafe,0,prolongs market uncertainty,maxku,23-May-18 10:28:01,Tariffs,,27,0.33,15,15
●,7_L,Properties\Economy\Negative - economy,0,prolongs market uncertainty,maxku,23-May-18 10:28:09,Tariffs,,27,0.33,15,15
●,7_L,Tariffs,0,The U.S. decision,maxku,23-May-18 10:28:20,,,17,0.21,15,15
●,7_L,Properties\Economy\Negative - economy,0,already affecting business decisions,maxku,23-May-18 10:28:27,Tariffs,,36,0.44,15,15
●,7_L,EU,0,the European Union,maxku,23-May-18 10:28:36,,,18,0.22,15,15
●,7_L,EU,0,The E.U.,maxku,23-May-18 10:28:41,,,8,0.10,15,15
●,7_L,Reactions to the permanent exemption,0,should be fully and permanently exempted from these measures,maxku,23-May-18 10:28:46,,,60,0.73,15,15
●,7_L,Tariff imposition consequences,0,prolongs market uncertainty,maxku,23-May-18 10:28:54,,,27,0.33,15,15
●,7_L,Tariff imposition consequences,0,already affecting business decisions,maxku,23-May-18 10:29:01,,,36,0.44,15,15
●,7_L,Tariff imposition consequences,0,promised swift retaliation,maxku,23-May-18 10:29:16,,,26,0.31,14,14
●,7_L,Reactions to the permanent exemption,0,promised swift retaliation,maxku,23-May-18 10:29:19,,,26,0.31,14,14
●,7_L,Properties\Behaviour & character\SHOWN as Not reasonable/Stupid,0,they cannot be justified on the grounds of national security,maxku,23-May-18 10:29:32,Tariffs,,60,0.73,15,15
●,7_L,Tariffs,0,the move,maxku,23-May-18 10:30:17,,,8,0.10,16,16
●,7_L,Properties\Affection\Affection or empathy,0,"was “positive,”",maxku,23-May-18 10:30:26,Tariffs,,15,0.18,16,16
●,7_L,Properties\Power & Strength\Powerful & Leading,0,will ensure our trade relationship continues to grow in a fair and reciprocal manner,maxku,23-May-18 10:30:52,Tariffs,,84,1.02,16,16
●,7_L,Properties\Behaviour & character\Fair ,0,to grow in a fair and reciprocal manner,maxku,23-May-18 10:31:07,Tariffs,,39,0.47,16,16
●,7_L,Tariffs,0,the tariff,maxku,23-May-18 10:31:18,,,10,0.12,17,17
●,7_L,CAN,0,Canada,maxku,23-May-18 10:31:24,,,6,0.07,17,17
●,7_L,MEX,0,Mexico,maxku,23-May-18 10:31:29,,,6,0.07,17,17
●,7_L,USA,0,the United States,maxku,23-May-18 10:31:34,,,17,0.21,17,17
●,7_L,Properties\Difficulty\Difficult,0,still in negotiations,maxku,23-May-18 10:31:51,"MEX
USA",,21,0.25,17,17
●,7_L,Properties\Difficulty\Difficult,0,differences of opinion remain,maxku,23-May-18 10:32:09,"USA
MEX",,29,0.35,17,17
●,7_L,MEX,0,officials from the countries,maxku,23-May-18 10:32:17,,,28,0.34,17,17
●,7_L,USA,0,officials from the countries,maxku,23-May-18 10:32:22,,,28,0.34,17,17
●,7_L,Properties\Power & Strength\Powerful & Leading,0,making quick progress,maxku,23-May-18 10:32:40,"MEX
USA",,21,0.25,17,17
●,7_L,CAN,0,Canada,maxku,23-May-18 10:32:53,,,6,0.07,18,18
●,7_L,MEX,0,Mexico,maxku,23-May-18 10:32:56,,,6,0.07,18,18
●,7_L,Tariffs,0,tariffs,maxku,23-May-18 10:33:03,,,7,0.08,18,18
●,7_L,Tariff imposition consequences,0,could upend delicate negotiations,maxku,23-May-18 10:33:19,,,33,0.40,18,18
●,7_L,Properties\Difficulty\Difficult,0,upend delicate negotiations,maxku,23-May-18 10:33:55,Tariffs,,27,0.33,18,18
●,7_L,CAN\Trudeau,0,Prime Minister Justin Trudeau of Canada,maxku,23-May-18 10:34:12,,,39,0.47,18,18
●,7_L,Properties\Behaviour & character\Confident,0,was “optimistic”,maxku,23-May-18 10:34:22,Trudeau,,16,0.19,18,18
●,7_L,CAN,0,his country,maxku,23-May-18 10:34:35,,,11,0.13,18,18
●,7_L,USA,0,the Trump administration,maxku,23-May-18 10:34:44,,,24,0.29,18,18
●,7_L,Tariffs,0,tariffs on Canada,maxku,23-May-18 10:35:00,,,17,0.21,18,18
●,7_L,CAN,0,Canada,maxku,23-May-18 10:35:05,,,6,0.07,18,18
●,7_L,Tariff imposition consequences,0,would hurt jobs on both sides,maxku,23-May-18 10:35:11,,,29,0.35,18,18
●,7_L,Properties\Economy\Negative - economy,0,would hurt jobs on both sides,maxku,23-May-18 10:35:20,Tariffs,,29,0.35,18,18
●,7_L,USA,0,The administration,maxku,23-May-18 10:35:33,,,18,0.22,19,19
●,7_L,Tariffs,0,the tariffs,maxku,23-May-18 10:36:49,,,11,0.13,19,19
●,7_L,USA,0,the United States,maxku,23-May-18 10:36:59,,,17,0.21,19,19
●,7_L,USA,0,the Trump administration,maxku,23-May-18 10:37:05,,,24,0.29,19,19
●,7_L,Properties\Power & Strength\Powerful & Leading,0,hoped to urge the country into one-on-one trade talks,maxku,23-May-18 10:37:19,USA,,53,0.64,19,19
●,7_L,USA,0,the United States,maxku,23-May-18 10:37:45,,,17,0.21,20,20
●,7_L,USA\Trump,0,Mr. Trump,maxku,23-May-18 10:39:06,,,9,0.11,20,20
●,7_L,USA\Trump,0,Mr. Trump,maxku,23-May-18 10:39:15,,,9,0.11,20,20
●,7_L,Properties\Economy\Negative - economy,0,prolongs the state of uncertainty hanging over the global economy,maxku,23-May-18 10:40:02,Tariffs,,65,0.79,21,21
●,7_L,Properties\Safety\Unsafe,0,prolongs the state of uncertainty,maxku,23-May-18 10:40:19,Tariffs,,33,0.40,21,21
●,7_L,Properties\Difficulty\Difficult,0,making it difficult,maxku,23-May-18 10:41:57,Tariffs,,19,0.23,21,21
●,7_L,Properties\Economy\Negative - economy,0,difficult for businesses to plan,maxku,23-May-18 10:42:14,Tariffs,,32,0.39,21,21
●,7_L,Properties\Economy\Negative - economy,0,discouraging them from investing in new factories or hiring more workers,maxku,23-May-18 10:42:34,Tariffs,,72,0.87,21,21
●,7_L,Properties\Safety\Unsafe,0,unpredictability,maxku,23-May-18 10:43:37,Tariffs,,16,0.19,22,22
●,7_L,Properties\Economy\Negative - economy,0,has plagued even steel and aluminum companies that support the measure,maxku,23-May-18 10:43:50,Tariffs,,70,0.85,22,22
●,7_L,Tariffs,0,the measure,maxku,23-May-18 10:44:07,,,11,0.13,22,22
●,7_L,Properties\Affection\Affection or empathy,0,companies that support,maxku,23-May-18 10:44:22,Tariffs,,22,0.27,22,22
●,7_L,USA\USA-I,0,Todd Leebow,maxku,23-May-18 10:44:34,,,11,0.13,22,22
●,7_L,USA\USA-I,0,the president and chief executive,maxku,23-May-18 10:44:42,,,33,0.40,22,22
●,7_L,USA,0,Majestic Steel USA,maxku,23-May-18 10:44:46,,,18,0.22,22,22
●,7_L,Tariffs,0,the tariffs,maxku,23-May-18 10:44:56,,,11,0.13,22,22
●,7_L,Properties\Economy\Positive - economy,0,already helping to revive the American industry,maxku,23-May-18 10:45:11,Tariffs,,47,0.57,22,22
●,7_L,USA,0,the American industry,maxku,23-May-18 10:45:21,,,21,0.25,22,22
●,7_L,Properties\Safety\Unsafe,0,where prices might head,maxku,23-May-18 10:46:05,Tariffs,,23,0.28,22,22
●,7_L,Properties\Safety\Unsafe,0,did not know where they would be able to purchase metals from,maxku,23-May-18 10:46:15,Tariffs,,61,0.74,22,22
●,7_L,Properties\Safety\Unsafe,0,creates uncertainty,maxku,23-May-18 10:46:30,Tariffs,,19,0.23,23,23
●,7_L,USA\USA-I,0,Mr. Leebow,maxku,23-May-18 10:46:39,,,10,0.12,23,23
●,7_L,Tariffs,0,the measures,maxku,23-May-18 10:46:46,,,12,0.15,24,24
●,7_L,USA,0,the administration,maxku,23-May-18 10:47:03,,,18,0.22,24,24
●,7_L,Properties\Economy\Positive - economy,0,combating an overcapacity of metals,maxku,23-May-18 10:50:07,Tariffs,,35,0.42,24,24
●,7_L,CHN,0,China,maxku,23-May-18 10:50:17,,,5,0.06,24,24
●,7_L,EU,0,The European Union,maxku,23-May-18 10:50:22,,,18,0.22,24,24
●,7_L,CAN,0,Canada,maxku,23-May-18 10:50:29,,,6,0.07,24,24
●,7_L,CHN,0,China,maxku,23-May-18 10:51:22,,,5,0.06,24,24
●,7_L,USA,0,the United States,maxku,23-May-18 10:51:29,,,17,0.21,24,24
●,7_L,Properties\Power & Strength\Powerful & Leading,0,crack down on cheap flows of steel into their markets,maxku,23-May-18 10:51:39,"EU
CAN",,53,0.64,24,24
●,7_L,USA\USA-I,0,Scott Paul,maxku,23-May-18 10:52:01,,,10,0.12,25,25
●,7_L,USA\USA-I,0,the president of the Alliance for American Manufacturing,maxku,23-May-18 10:52:12,,,56,0.68,25,25
●,7_L,Properties\Affection\Affection or empathy,0,supports,maxku,23-May-18 10:52:39,Tariffs,,8,0.10,25,25
●,7_L,Tariffs,0,the metal restrictions,maxku,23-May-18 10:52:47,,,22,0.27,25,25
●,7_L,Tariffs,0,the approach,maxku,23-May-18 10:52:53,,,12,0.15,25,25
●,7_L,Properties\Quality\Functioning,0,is working,maxku,23-May-18 10:52:59,Tariffs,,10,0.12,25,25
●,7_L,Tariffs,0,the tariffs,maxku,23-May-18 10:53:28,,,11,0.13,26,26
●,7_L,EU,0,Europe,maxku,23-May-18 10:53:45,,,6,0.07,27,27
●,7_L,Tariffs,0,the tariffs,maxku,23-May-18 10:53:50,,,11,0.13,27,27
●,7_L,Tariff imposition consequences,0,have driven down steel prices,maxku,23-May-18 10:53:56,,,29,0.35,27,27
●,7_L,Properties\Power & Strength\Powerful & Leading,0,have driven down steel prices,maxku,23-May-18 10:54:05,Tariffs,,29,0.35,27,27
●,7_L,USA,0,the United States,maxku,23-May-18 10:54:21,,,17,0.21,27,27
●,7_L,EU,0,the European steel industry,maxku,23-May-18 10:54:27,,,27,0.33,28,28
●,7_L,Properties\Power & Strength\Weak & Following,0,is bouncing back from a crisis,maxku,23-May-18 10:54:49,EU,,30,0.36,28,28
●,7_L,CHN,0,Chinese producers,maxku,23-May-18 10:55:00,,,17,0.21,28,28
●,7_L,EU,0,the industry,maxku,23-May-18 10:55:18,,,12,0.15,29,29
●,7_L,Properties\Power & Strength\Weak & Following,0,are worried,maxku,23-May-18 10:55:27,EU,,11,0.13,29,29
●,7_L,EU\EU-I,0,Martin Theuringer,maxku,23-May-18 10:55:38,,,17,0.21,29,29
●,7_L,EU,0,the German Steel Federation,maxku,23-May-18 10:56:09,,,27,0.33,29,29
●,7_L,EU,0,European steel makers,maxku,23-May-18 10:56:14,,,21,0.25,29,29
●,7_M,Properties\Power & Strength\Powerful & Leading,0,extends exemptions,maxku,23-May-18 10:56:28,Trump,,18,0.60,1,1
●,7_M,JPN,0,Japanese Foreign Minister,maxku,23-May-18 11:00:09,,,25,0.83,2,2
●,7_M,JPN,0,Taro Kono,maxku,23-May-18 11:00:13,,,9,0.30,2,2
●,7_M,JPN,0,the world’s third and second-largest economies,maxku,23-May-18 11:00:22,,,46,1.54,2,2
●,7_M,CHN,0,the world’s third and second-largest economies,maxku,23-May-18 11:00:30,,,46,1.54,2,2
●,7_L,JPN,0,Japan,maxku,23-May-18 11:00:40,,,5,0.06,19,19
●,7_L,Properties\Other\Other,0,the largest American ally to be left off the initial list of countries,maxku,23-May-18 11:00:58,JPN,,70,0.85,19,19
●,7_L,Properties\Economy\Positive - economy,0,a large surplus with the United States,maxku,23-May-18 11:01:29,JPN,,38,0.46,19,19
●,7_L,JPN\Abe,0,Prime Minister Shinzo Abe of Japan,maxku,23-May-18 11:01:41,,,34,0.41,20,20
●,7_L,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,dashed those plans,maxku,23-May-18 11:01:47,Abe,,18,0.22,20,20
●,7_L,JPN\Abe,0,Mr. Abe,maxku,23-May-18 11:01:59,,,7,0.08,20,20
●,7_L,Properties\Power & Strength\Powerful & Leading,0,insisted,maxku,23-May-18 11:02:09,Abe,,8,0.10,20,20
●,7_M,JPN,0,Japan,maxku,23-May-18 11:02:38,,,5,0.17,2,2
