Color,Document name,Code,Weight score,Segment,Author,Creation date,Comment,Document group,Area,Coverage %,Beginning,End
●,2_L,PRK plans to close down test site,0,close up a major test site,maxku,17-May-18 14:07:48,,,26,0.32,7,7
●,2_L,USA\Trump,0,the president,maxku,17-May-18 14:07:56,,,13,0.16,7,7
●,2_L,PRK,0,North Korea,maxku,17-May-18 14:08:09,,,11,0.14,7,7
●,2_L,Properties\Affection\Affection or empathy,0,very good news,maxku,17-May-18 14:08:35,"PRK nuclear missile test suspension
PRK plans to close down test site",,14,0.17,7,7
●,2_L,Properties\Affection\Affection or empathy,0,big progress,maxku,17-May-18 14:08:39,"PRK nuclear missile test suspension
PRK plans to close down test site",,12,0.15,7,7
●,2_L,KOR,0,Mr. Moon’s office,maxku,17-May-18 14:09:54,,,17,0.21,8,8
●,2_L,KOR\Moon,0,Mr. Moon,maxku,17-May-18 14:09:58,,,8,0.10,8,8
●,2_L,Properties\Affection\Affection or empathy,0,praised the announcement,maxku,17-May-18 14:10:09,"PRK nuclear missile test suspension
PRK plans to close down test site",,24,0.30,8,8
●,2_L,PRK,0,the North,maxku,17-May-18 14:10:40,,,9,0.11,8,8
●,2_L,Properties\Importance\Important & Intense,0,a significant step,maxku,17-May-18 14:11:13,"PRK nuclear missile test suspension
PRK plans to close down test site",,18,0.22,8,8
●,2_L,Denuclearization,0,denuclearization,maxku,17-May-18 14:11:45,,,16,0.20,8,8
●,2_L,KOR,0,the Korean Peninsula,maxku,17-May-18 14:12:10,,,20,0.25,8,8
●,2_L,PRK,0,the Korean Peninsula,maxku,17-May-18 14:12:14,,,20,0.25,8,8
●,2_L,KOR\KOR-I,0,a spokesman for Mr. Moon,maxku,17-May-18 14:12:31,,,24,0.30,8,8
●,2_L,PRK\Kim,0,Mr. Kim,maxku,17-May-18 14:12:46,,,7,0.09,9,9
●,2_L,Properties\Other\Other,0,mix of satisfaction and wariness,maxku,17-May-18 14:12:55,USA,,32,0.40,9,9
●,2_L,PRK\Kim,0,The North Korean leader,maxku,17-May-18 14:13:23,,,23,0.28,10,10
●,2_L,USA,0,the United States,maxku,17-May-18 14:13:46,,,17,0.21,10,10
●,2_L,USA,0,American officials,maxku,17-May-18 14:14:01,,,18,0.22,10,10
●,2_L,PRK,0,North Korea,maxku,17-May-18 14:14:06,,,11,0.14,10,10
●,2_L,USA,0,the United States,maxku,17-May-18 14:14:11,,,17,0.21,10,10
●,2_L,PRK\Kim,0,Mr. Kim,maxku,17-May-18 14:14:15,,,7,0.09,10,10
●,2_L,USA,0,North Korea,maxku,17-May-18 14:14:19,,,11,0.14,10,10
●,2_L,Denuclearization,0,give up North Korea’s nuclear weapons,maxku,17-May-18 14:14:24,,,37,0.46,10,10
●,2_L,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,putting pressure,maxku,17-May-18 14:19:45,PRK,,16,0.20,10,10
●,2_L,Properties\Violence & Unfair\Victim (receiving violence),0,putting pressure,maxku,17-May-18 14:19:52,USA,,16,0.20,10,10
●,2_L,Properties\Other\Other,0,could be tactical,maxku,17-May-18 14:20:11,Kim,,17,0.21,10,10
●,2_L,Properties\Power & Strength\Powerful & Leading,0,putting the United States on the defensive,maxku,17-May-18 14:20:37,PRK,,42,0.52,10,10
●,2_L,PRK\Kim,0,Mr. Kim,maxku,17-May-18 14:20:49,,,7,0.09,11,11
●,2_L,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,trying to drive a wedge,maxku,17-May-18 14:21:07,PRK,,23,0.28,11,11
●,2_L,Properties\Violence & Unfair\Victim (receiving violence),0,trying to drive a wedge,maxku,17-May-18 14:21:14,"USA
KOR",,23,0.28,11,11
●,2_L,USA,0,the United States,maxku,17-May-18 14:21:25,,,17,0.21,11,11
●,2_L,KOR,0,South Korea,maxku,17-May-18 14:21:31,,,11,0.14,11,11
●,2_L,KOR\Moon,0,President Moon,maxku,17-May-18 14:21:35,,,14,0.17,11,11
●,2_L,Properties\Importance\Important & Intense,0,put great emphasis on,maxku,17-May-18 14:21:49,PRK KOR end of military conflict,,21,0.26,11,11
●,2_L,PRK KOR end of military conflict,0,ending more than six decades of conflict,maxku,17-May-18 14:22:46,,,40,0.49,11,11
●,2_L,KOR\Moon,0,Mr. Moon,maxku,17-May-18 14:23:08,,,8,0.10,12,12
●,2_L,PRK\Kim,0,Mr. Kim,maxku,17-May-18 14:23:14,,,7,0.09,12,12
●,2_L,PRK,0,the North,maxku,17-May-18 14:23:23,,,9,0.11,12,12
●,2_L,USA,0,American troops,maxku,17-May-18 14:23:29,,,15,0.19,12,12
●,2_L,PRK,0,the Korean Peninsula,maxku,17-May-18 14:23:36,,,20,0.25,12,12
●,2_L,KOR,0,the Korean Peninsula,maxku,17-May-18 14:23:46,,,20,0.25,12,12
●,2_L,KOR,0,the Korean Peninsula,maxku,17-May-18 14:23:53,,,20,0.25,11,11
●,2_L,PRK,0,the Korean Peninsula,maxku,17-May-18 14:23:57,,,20,0.25,11,11
●,2_L,USA,0,White House officials,maxku,17-May-18 14:24:04,,,21,0.26,12,12
●,2_L,USA,0,the troops,maxku,17-May-18 14:24:12,,,10,0.12,12,12
●,2_L,Properties\Affection\Refusal,0,dismissed,maxku,17-May-18 14:24:24,Kim,,9,0.11,12,12
●,2_L,Properties\Behaviour & character\SHOWN as Reasonable/Smart,0,no longer insisted,maxku,17-May-18 14:25:35,Kim,,18,0.22,12,12
●,2_L,PRK\Kim,0,Mr. Kim,maxku,17-May-18 14:25:47,,,7,0.09,13,13
●,2_L,PRK,0,North Korea,maxku,17-May-18 14:25:56,,,11,0.14,13,13
●,2_L,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,threatened,maxku,17-May-18 14:26:07,PRK,,10,0.12,13,13
●,2_L,PRK nuclear tests/capabilities,0,missile strikes,maxku,17-May-18 14:26:33,,,15,0.19,13,13
●,2_L,Properties\Importance\Important & Intense,0,punctuated the reaction,maxku,17-May-18 14:27:15,Kim,,23,0.28,13,13
●,2_L,PRK\Kim,0,Mr. Kim,maxku,17-May-18 14:27:28,,,7,0.09,13,13
●,2_L,PRK nuclear missile test suspension,0,the suspension of nuclear and missile tests,maxku,17-May-18 14:27:34,,,43,0.53,13,13
●,2_L,PRK nuclear missile test suspension,0,the move,maxku,17-May-18 14:27:59,,,8,0.10,13,13
●,2_L,Properties\Other\Negative,0,not sufficient,maxku,17-May-18 14:28:28,PRK nuclear missile test suspension,,14,0.17,13,13
●,2_L,Properties\Quality\Bad Quality,0,did not clearly state,maxku,17-May-18 14:28:57,PRK nuclear missile test suspension,,21,0.26,13,13
●,2_L,PRK nuclear tests/capabilities,0,the short and midrange missiles that could hit Japan,maxku,17-May-18 14:29:38,,,52,0.64,13,13
●,2_L,Denuclearization,0,denuclearization,maxku,17-May-18 14:29:48,,,16,0.20,14,14
●,2_L,Properties\Importance\Important & Intense,0,in a complete verifiable and irreversible manner,maxku,17-May-18 14:30:20,Denuclearization,,48,0.59,14,14
●,2_L,Properties\Importance\Important & Intense,0,must keep applying pressure,maxku,17-May-18 14:30:53,Denuclearization,,27,0.33,14,14
●,2_L,Properties\Importance\Important & Intense,0,an aim that,maxku,17-May-18 14:31:08,Denuclearization,,11,0.14,14,14
●,2_L,Properties\Quality\Functioning,0,already achieved,maxku,17-May-18 14:31:58,PRK nuclear tests/capabilities,,16,0.20,15,15
●,2_L,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,a nuclear deterrent,maxku,17-May-18 14:32:28,"PRK
PRK nuclear tests/capabilities",,19,0.24,15,15
●,2_L,Properties\Economy\Positive - economy,0,rebuilding the economy,maxku,17-May-18 14:33:12,PRK,,22,0.27,15,15
●,2_L,PRK,0,North Korea,maxku,17-May-18 14:33:29,,,11,0.14,16,16
●,2_L,PRK nuclear missile test suspension,0,stop nuclear tests and launches of intercontinental ballistic missiles,maxku,17-May-18 14:33:41,,,70,0.87,16,16
●,2_L,PRK,0,North Korea,maxku,17-May-18 14:33:58,,,11,0.14,17,17
●,2_L,PRK,0,North and South Korea,maxku,17-May-18 14:34:03,,,21,0.26,17,17
●,2_L,KOR,0,South Korea,maxku,17-May-18 14:34:08,,,11,0.14,17,17
●,2_L,PRK,0,top leaders,maxku,17-May-18 14:34:25,,,11,0.14,17,17
●,2_L,KOR,0,top leaders,maxku,17-May-18 14:34:30,,,11,0.14,17,17
●,2_L,Properties\Importance\Important & Intense,0,first-ever,maxku,17-May-18 14:34:42,KOR PRK hotline,,10,0.12,17,17
●,2_L,PRK,0,the North,maxku,17-May-18 14:35:00,,,9,0.11,18,18
●,2_L,PRK,0,the country,maxku,17-May-18 14:35:17,,,11,0.14,18,18
●,2_L,Properties\Behaviour & character\Trustworthy,0,guarantee transparency,maxku,17-May-18 14:35:26,PRK,,22,0.27,18,18
●,2_L,PRK nuclear missile test suspension,0,suspending nuclear tests,maxku,17-May-18 14:35:41,,,24,0.30,18,18
●,2_L,PRK\Kim,0,Mr. Kim,maxku,17-May-18 14:36:46,,,7,0.09,19,19
●,2_L,PRK plans to close down test site,0,shut down his country’s only known nuclear test site,maxku,17-May-18 14:36:53,,,52,0.64,19,19
●,2_L,PRK,0,North Korea,maxku,17-May-18 14:36:59,,,11,0.14,19,19
●,2_L,Properties\Behaviour & character\Trustworthy,0,trust-building steps,maxku,17-May-18 14:37:19,Kim,,20,0.25,19,19
●,2_L,PRK\Kim,0,Mr. Kim,maxku,17-May-18 14:38:25,,,7,0.09,19,19
●,2_L,USA,0,Washington,maxku,17-May-18 14:38:32,,,10,0.12,19,19
●,2_L,Properties\Other\Positive,0,improve the mood for dialogue,maxku,17-May-18 14:38:48,Kim,,29,0.36,19,19
●,2_L,PRK\Kim,0,Mr. Kim,maxku,17-May-18 14:38:57,,,7,0.09,20,20
●,2_L,Properties\Power & Strength\Powerful & Leading,0,conducting,maxku,17-May-18 14:39:07,Kim,,10,0.12,20,20
●,2_L,Properties\Difficulty\Difficult,0,raising tensions and a risk of war,maxku,17-May-18 14:41:41,USA,,34,0.42,20,20
●,2_L,Properties\Power & Strength\Powerful & Leading,0,has initiated,maxku,17-May-18 14:42:09,Kim,,13,0.16,20,20
●,2_L,CHN\Xi,0,President Xi Jinping,maxku,17-May-18 14:42:34,,,20,0.25,20,20
●,2_L,CHN,0,China,maxku,17-May-18 14:42:38,,,5,0.06,20,20
●,2_L,Properties\Other\Other,0,a dramatic about-face,maxku,17-May-18 14:43:28,Kim,,21,0.26,20,20
●,2_L,USA,0,Analysts in the region,maxku,17-May-18 14:44:18,,,22,0.27,21,21
●,2_L,PRK\Kim,0,Mr. Kim,maxku,17-May-18 14:44:24,,,7,0.09,21,21
●,2_L,PRK\Kim,0,Mr. Kim,maxku,17-May-18 14:44:28,,,7,0.09,21,21
●,2_L,Properties\Behaviour & character\Not trustworthy,0,use negotiations to buy time and ease international sanctions,maxku,17-May-18 14:44:48,Kim,,61,0.75,21,21
●,2_L,Denuclearization,0,abandon his nuclear weapons,maxku,17-May-18 14:45:04,,,27,0.33,21,21
●,2_L,PRK\Kim,0,Mr. Kim,maxku,17-May-18 14:45:09,,,7,0.09,21,21
●,2_L,Denuclearization,0,give up his nuclear arsenal,maxku,17-May-18 14:45:15,,,27,0.33,21,21
●,2_L,Properties\Economy\Positive - economy,0,economic aid,maxku,17-May-18 14:47:12,PRK,,12,0.15,21,21
●,2_L,Properties\Economy\Positive - economy,0,rebuild his economy,maxku,17-May-18 14:47:21,PRK,,19,0.24,21,21
●,2_L,PRK,0,North and South Korea,maxku,17-May-18 14:47:34,,,21,0.26,22,22
●,2_L,KOR,0,South Korea,maxku,17-May-18 14:47:38,,,11,0.14,22,22
●,2_L,KOR PRK hotline,0,the first-ever hotline,maxku,17-May-18 14:47:49,,,22,0.27,22,22
●,2_L,KOR,0,top leaders,maxku,17-May-18 14:47:54,,,11,0.14,22,22
●,2_L,PRK,0,top leaders,maxku,17-May-18 14:48:05,,,11,0.14,22,22
●,2_L,PRK,0,the divided Korean Peninsula,maxku,17-May-18 14:48:13,,,28,0.35,22,22
●,2_L,KOR,0,the divided Korean Peninsula,maxku,17-May-18 14:48:23,,,28,0.35,22,22
●,2_L,Properties\Honor & patriotic values\Honor,0,improving relations,maxku,17-May-18 14:48:35,"PRK
KOR",,19,0.24,22,22
●,2_L,Properties\Importance\Important & Intense,0,first-ever,maxku,17-May-18 14:49:04,KOR PRK hotline,,10,0.12,22,22
●,2_L,KOR\Moon,0,Mr. Moon,maxku,17-May-18 14:49:29,,,8,0.10,23,23
●,2_L,KOR PRK hotline,0,the hotline,maxku,17-May-18 14:49:39,,,11,0.14,23,23
●,2_L,PRK\Kim,0,Mr. Kim,maxku,17-May-18 14:49:46,,,7,0.09,23,23
●,2_L,PRK\Kim,0,the two leaders,maxku,17-May-18 14:49:49,,,15,0.19,23,23
●,2_L,KOR\Moon,0,the two leaders,maxku,17-May-18 14:49:54,,,15,0.19,23,23
●,2_L,KOR,0,The two Koreas,maxku,17-May-18 14:50:30,,,14,0.17,24,24
●,2_L,PRK,0,The two Koreas,maxku,17-May-18 14:50:35,,,14,0.17,24,24
●,2_L,KOR PRK hotline,0,a telephone hotline,maxku,17-May-18 14:50:41,,,19,0.24,24,24
●,2_L,KOR,0,Duty officers from both sides,maxku,17-May-18 14:51:03,,,29,0.36,24,24
●,2_L,PRK,0,Duty officers from both sides,maxku,17-May-18 14:51:09,,,29,0.36,24,24
●,2_L,KOR PRK hotline,0,The line,maxku,17-May-18 14:51:22,,,8,0.10,24,24
●,2_L,Properties\Difficulty\Difficult,0,have soured,maxku,17-May-18 14:51:32,"KOR
PRK",,11,0.14,24,24
●,2_L,Properties\Honor & patriotic values\Honor,0,communications there have been restored,maxku,17-May-18 14:51:47,"KOR
PRK",,39,0.48,24,24
●,2_L,PRK,0,the two countries,maxku,17-May-18 14:52:09,,,17,0.21,25,25
●,2_L,KOR,0,the two countries,maxku,17-May-18 14:52:18,,,17,0.21,25,25
●,2_L,KOR PRK hotline,0,a direct hotline,maxku,17-May-18 14:52:25,,,16,0.20,25,25
●,2_L,KOR\Moon,0,their top leaders,maxku,17-May-18 14:52:32,,,17,0.21,25,25
●,2_L,PRK\Kim,0,their top leaders,maxku,17-May-18 14:52:35,,,17,0.21,25,25
●,2_L,PRK,0,officials,maxku,17-May-18 14:52:46,,,9,0.11,25,25
●,2_L,KOR,0,officials,maxku,17-May-18 14:52:53,,,9,0.11,25,25
●,2_L,KOR,0,their top leaders’ offices,maxku,17-May-18 14:53:00,,,26,0.32,25,25
●,2_L,PRK,0,their top leaders’ offices,maxku,17-May-18 14:53:06,,,26,0.32,25,25
●,2_L,KOR PRK hotline,0,The hotline telephones,maxku,17-May-18 14:53:11,,,22,0.27,26,26
●,2_L,KOR,0,the South,maxku,17-May-18 14:53:29,,,9,0.11,26,26
●,2_L,PRK,0,the State Affairs Commission,maxku,17-May-18 14:53:37,,,28,0.35,26,26
●,2_L,PRK,0,the North,maxku,17-May-18 14:53:43,,,9,0.11,26,26
●,2_L,KOR\Moon,0,Mr. Moon,maxku,17-May-18 14:53:50,,,8,0.10,27,27
●,2_L,KOR,0,Mr. Moon’s special envoys,maxku,17-May-18 14:53:57,,,25,0.31,27,27
●,2_L,PRK\Kim,0,Mr. Kim,maxku,17-May-18 14:54:02,,,7,0.09,27,27
●,2_L,PRK,0,the two Koreas,maxku,17-May-18 14:54:24,,,14,0.17,27,27
●,2_L,KOR,0,the two Koreas,maxku,17-May-18 14:54:29,,,14,0.17,27,27
●,2_L,KOR PRK hotline,0,the hotline,maxku,17-May-18 14:54:35,,,11,0.14,27,27
●,2_L,PRK\Kim,0,Mr. Kim,maxku,17-May-18 14:54:40,,,7,0.09,27,27
●,2_L,KOR\Moon,0,Mr. Moon,maxku,17-May-18 14:54:45,,,8,0.10,27,27
●,2_L,KOR PRK hotline,0,the phone,maxku,17-May-18 14:54:52,,,9,0.11,27,27
●,2_L,PRK\Kim,0,Mr. Kim,maxku,17-May-18 14:54:59,,,7,0.09,27,27
●,2_L,USA,0,the United States,maxku,17-May-18 14:55:06,,,17,0.21,27,27
●,2_L,Denuclearization,0,abandoning his country’s nuclear weapons,maxku,17-May-18 14:55:12,,,40,0.49,27,27
●,2_L,PRK,0,his country,maxku,17-May-18 14:55:17,,,11,0.14,27,27
●,2_L,Properties\Honor & patriotic values\Honor,0,willing to negotiate,maxku,17-May-18 14:55:31,Kim,,20,0.25,27,27
●,2_L,USA\Trump,0,President Trump,maxku,17-May-18 14:55:59,,,15,0.19,28,28
●,2_L,USA,0,the C.I.A. director,maxku,17-May-18 14:56:04,,,19,0.24,28,28
●,2_L,USA,0,Mike Pompeo,maxku,17-May-18 14:56:07,,,11,0.14,28,28
●,2_L,PRK\Kim,0,Mr. Kim,maxku,17-May-18 14:56:10,,,7,0.09,28,28
●,2_L,USA,0,the two nations,maxku,17-May-18 14:56:35,,,15,0.19,28,28
●,2_L,KOR,0,the two nations,maxku,17-May-18 14:56:39,,,15,0.19,28,28
●,2_L,Properties\Importance\Important & Intense,0,first-ever,maxku,17-May-18 14:56:54,USA PRK summit,,10,0.12,28,28
●,2_L,KOR,0,South Korean officials,maxku,17-May-18 14:57:14,,,22,0.27,29,29
●,2_L,KOR PRK hotline,0,the hotline,maxku,17-May-18 14:57:17,,,11,0.14,29,29
●,2_L,Properties\Other\Other,0,hope the hotline will improve communications,maxku,17-May-18 14:57:38,KOR PRK hotline,,44,0.54,29,29
●,2_L,PRK\Kim,0,the top leaders,maxku,17-May-18 14:57:55,,,15,0.19,29,29
●,2_L,KOR\Moon,0,the top leaders,maxku,17-May-18 14:57:58,,,15,0.19,29,29
●,2_L,Properties\Honor & patriotic values\Honor,0,improved ties,maxku,17-May-18 14:58:10,KOR PRK hotline,,13,0.16,29,29
●,2_L,KOR,0,the two Koreas,maxku,17-May-18 14:58:45,,,14,0.17,29,29
●,2_L,PRK,0,the two Koreas,maxku,17-May-18 14:58:51,,,14,0.17,29,29
●,2_L,KOR PRK hotline,0,The hotline,maxku,17-May-18 14:58:59,,,11,0.14,29,29
●,2_L,Properties\Safety\Safe,0,avert unintended armed clashes,maxku,17-May-18 14:59:13,KOR PRK hotline,,30,0.37,29,29
●,2_L,KOR,0,the sides,maxku,17-May-18 14:59:32,,,9,0.11,29,29
●,2_L,PRK,0,the sides,maxku,17-May-18 14:59:37,,,9,0.11,29,29
●,2_L,PRK,0,our officials,maxku,17-May-18 15:00:04,,,13,0.16,30,30
●,2_L,Properties\Behaviour & character\SHOWN as Not reasonable/Stupid,0,arrogant blockheads,maxku,17-May-18 15:00:16,PRK,,19,0.24,30,30
●,2_L,KOR\Moon,0,President Moon,maxku,17-May-18 15:00:32,,,14,0.17,30,30
●,2_L,Properties\Behaviour & character\Confident,0,the problem will be promptly solved,maxku,17-May-18 15:00:50,Kim,,35,0.43,30,30
●,2_L,PRK\Kim,0,Mr. Kim,maxku,17-May-18 15:01:00,,,7,0.09,30,30
●,2_L,KOR,0,the visiting South Korean envoys,maxku,17-May-18 15:01:11,,,32,0.40,30,30
●,2_L,KOR,0,aides to Mr. Moon,maxku,17-May-18 15:01:19,,,17,0.21,31,31
●,2_L,PRK,0,aides to Mr. Moon and Mr. Kim,maxku,17-May-18 15:01:25,,,29,0.36,31,31
●,2_L,KOR\Moon,0,Mr. Moon,maxku,17-May-18 15:01:29,,,8,0.10,31,31
●,2_L,PRK\Kim,0,Mr. Kim,maxku,17-May-18 15:01:33,,,7,0.09,31,31
●,2_L,KOR PRK hotline,0,the line,maxku,17-May-18 15:01:38,,,8,0.10,31,31
●,2_L,KOR,0,director for the government situation room,maxku,17-May-18 15:01:59,,,42,0.52,31,31
●,2_L,KOR,0,Youn Kun-young,maxku,17-May-18 15:02:04,,,14,0.17,31,31
●,2_L,KOR\Moon,0,Mr. Moon,maxku,17-May-18 15:02:11,,,8,0.10,31,31
●,2_L,KOR,0,a South Korean and a North Korean caller,maxku,17-May-18 15:02:32,,,40,0.49,32,32
●,2_L,PRK,0,a North Korean caller,maxku,17-May-18 15:02:38,,,21,0.26,32,32
●,2_L,KOR\Moon,0,Mr. Moon,maxku,17-May-18 15:02:44,,,8,0.10,32,32
●,2_L,KOR,0,Mr. Moon’s office,maxku,17-May-18 15:02:49,,,17,0.21,32,32
●,2_L,Properties\Quality\Functioning,0,very good,maxku,17-May-18 15:03:03,KOR PRK hotline,,9,0.11,33,33
●,2_L,KOR,0,Mr. Youn,maxku,17-May-18 15:03:17,,,8,0.10,33,33
●,2_L,Properties\Quality\Functioning,0,as if talking to a neighbor right next door,maxku,17-May-18 15:03:30,KOR PRK hotline,,43,0.53,33,33
●,2_M,Properties\Power & Strength\Weak & Following,0,reclusive,maxku,17-May-18 18:04:23,Kim,,9,0.27,4,4
●,2_M,Properties\Quality\Functioning,0,completed its mission,maxku,17-May-18 18:05:23,PRK nuclear tests/capabilities,,21,0.64,5,5
●,2_M,Properties\Other\Other,0,unidentified,maxku,17-May-18 18:06:53,KOR,,12,0.36,6,6
●,2_M,Properties\Behaviour & character\Trustworthy,0,prove the vow,maxku,17-May-18 18:07:52,PRK,,13,0.39,8,8
●,2_M,Properties\Affection\Affection or empathy,0,very good news,maxku,17-May-18 18:08:07,"PRK nuclear missile test suspension
PRK plans to close down test site",,14,0.42,9,9
●,2_M,Properties\Affection\Affection or empathy,0,very good news,maxku,17-May-18 18:09:01,"PRK nuclear missile test suspension
PRK plans to close down test site",,14,0.42,10,10
●,2_M,Properties\Difficulty\Difficult,0,expressed a caution,maxku,17-May-18 18:15:45,Trump,,19,0.58,11,11
●,2_M,USA\Trump,0,Trump,maxku,17-May-18 18:16:22,,,5,0.15,12,12
●,2_M,Properties\Behaviour & character\Confident,0,exuding confidence,maxku,17-May-18 18:16:30,Trump,,18,0.55,12,12
●,2_M,Properties\Difficulty\Difficult,0,lack of agreement,maxku,17-May-18 18:17:10,USA PRK summit,,17,0.52,12,12
●,2_M,USA\Trump,0,Trump,maxku,17-May-18 18:17:37,,,5,0.15,13,13
●,2_M,USA PRK summit,0,the meeting,maxku,17-May-18 18:19:14,,,11,0.33,11,11
●,2_M,USA PRK summit,0,that meeting,maxku,17-May-18 18:19:19,,,12,0.36,13,13
●,2_M,Properties\Quality\Bad Quality,0,"not ""fruitful.""",maxku,17-May-18 18:19:47,USA PRK summit,,15,0.46,11,11
●,2_M,USA PRK summit,0,the yet-to-be scheduled summit,maxku,17-May-18 18:20:09,,,30,0.91,12,12
●,2_M,Properties\Quality\Bad Quality,0,not be successful,maxku,17-May-18 18:20:33,USA PRK summit,,17,0.52,12,12
●,2_M,Properties\Quality\Functioning,0,a great success,maxku,17-May-18 18:20:54,USA PRK summit,,15,0.46,13,13
●,2_M,PRK nuclear tests/capabilities,0,missile tests,maxku,17-May-18 18:22:32,,,13,0.39,14,14
●,2_M,Properties\Power & Strength\Powerful & Leading,0,raised concerns,maxku,17-May-18 18:22:59,PRK nuclear tests/capabilities,,15,0.46,14,14
●,2_M,Properties\Importance\Important & Intense,0,helped escalate,maxku,17-May-18 18:23:52,PRK nuclear tests/capabilities,,15,0.46,14,14
●,2_M,Properties\Importance\Important & Intense,0,a dangerous slinging of insults,maxku,17-May-18 18:24:40,"Kim
Trump",,31,0.94,14,14
●,2_M,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,a dangerous slinging of insults,maxku,17-May-18 18:24:44,"Kim
Trump",,31,0.94,14,14
●,2_M,PRK\Kim,0,Kim,maxku,17-May-18 18:25:14,,,3,0.09,14,14
●,2_M,USA\Trump,0,Trump,maxku,17-May-18 18:25:34,,,5,0.15,14,14
●,2_M,PRK nuclear missile test suspension,0,a freeze on tests,maxku,17-May-18 18:25:44,,,17,0.52,15,15
●,2_M,Properties\Affection\Affection or empathy,0,a step in the right direction,maxku,17-May-18 18:26:03,"PRK nuclear missile test suspension
PRK plans to close down test site",,29,0.88,15,15
●,2_M,USA\Trump,0,Trump,maxku,17-May-18 18:26:41,,,5,0.15,15,15
●,2_M,PRK,0,North Korea,maxku,17-May-18 18:27:21,,,11,0.33,15,15
●,2_M,Denuclearization,0,gives up its nuclear weapons,maxku,17-May-18 18:27:25,,,28,0.85,15,15
●,2_M,Properties\Difficulty\Difficult,0,challenging,maxku,17-May-18 18:27:34,Denuclearization,,11,0.33,15,15
●,2_M,PRK plans to close down test site,0,the freeze of tests,maxku,17-May-18 18:28:28,,,19,0.58,16,16
●,2_M,Properties\Safety\Unsafe,0,unclear,maxku,17-May-18 18:28:49,"PRK plans to close down test site
Denuclearization",,7,0.21,16,16
●,2_M,Properties\Difficulty\Difficult,0,strings might be attached,maxku,17-May-18 18:29:27,"PRK plans to close down test site
Denuclearization",,25,0.76,16,16
●,2_M,PRK,0,North Korea,maxku,17-May-18 18:29:50,,,11,0.33,17,17
●,2_M,Properties\Behaviour & character\Trustworthy,0,pledged,maxku,17-May-18 18:30:13,PRK,,7,0.21,17,17
●,2_M,Denuclearization,0,abandon its nuclear programs,maxku,17-May-18 18:30:38,,,28,0.85,17,17
●,2_M,Properties\Behaviour & character\Not trustworthy,0,Both times it backtracked,maxku,17-May-18 18:30:52,PRK,,25,0.76,17,17
●,2_M,USA,0,director of the Missile Defense Project at the Center for Strategic and International Studies,maxku,17-May-18 18:31:05,,,93,2.82,18,18
●,2_M,USA,0,Tom Karako,maxku,17-May-18 18:31:08,,,10,0.30,18,18
●,2_M,PRK,0,the North,maxku,17-May-18 18:31:15,,,9,0.27,18,18
●,2_M,PRK,0,The North,maxku,17-May-18 18:31:35,,,9,0.27,19,19
●,2_M,USA,0,the U.S.,maxku,17-May-18 18:31:40,,,8,0.24,19,19
●,2_M,KOR,0,South Korea,maxku,17-May-18 18:31:47,,,11,0.33,19,19
●,2_M,USA,0,advanced missile defense system and nuclear equipment,maxku,17-May-18 18:31:57,,,53,1.61,19,19
●,2_M,USA,0,U.S. troops,maxku,17-May-18 18:32:06,,,11,0.33,20,20
●,2_M,PRK,0,South Korea,maxku,17-May-18 18:32:10,,,11,0.33,20,20
●,2_M,Properties\Other\Other,0,curtail joint exercises,maxku,17-May-18 18:33:45,"KOR
USA",,23,0.70,19,19
●,2_R,PRK,0,North Korea,maxku,17-May-18 18:34:03,,,11,0.18,1,1
●,2_R,Properties\Behaviour & character\Not trustworthy,0,talk is cheap,maxku,17-May-18 18:35:45,Kim,,13,0.21,1,1
●,2_R,Properties\Behaviour & character\Not trustworthy,0,Beware of,maxku,17-May-18 18:36:02,PRK,,9,0.15,1,1
●,2_R,Properties\Other\Positive,0,a momentous victory,maxku,17-May-18 18:36:46,USA,,19,0.31,2,2
●,2_R,Properties\Behaviour & character\Not trustworthy,0,ploy,maxku,17-May-18 18:37:15,Kim,,4,0.06,3,3
●,2_R,Properties\Importance\Important & Intense,0,conferring international prestige,maxku,17-May-18 18:38:09,Kim,,33,0.54,3,3
●,2_R,Properties\Economy\Positive - economy,0,the lifting of international economic sanctions,maxku,17-May-18 18:38:25,PRK,,47,0.76,3,3
●,2_R,Properties\Power & Strength\Weak & Following,0,impoverished,maxku,17-May-18 18:38:38,PRK,,12,0.19,3,3
●,2_R,PRK,0,his impoverished nation,maxku,17-May-18 18:38:49,,,23,0.37,3,3
●,2_R,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,forcing,maxku,17-May-18 18:39:29,USA,,7,0.11,4,4
●,2_R,Properties\Importance\Unimportant,0,simply,maxku,17-May-18 18:39:55,Kim,,6,0.10,4,4
●,2_R,Properties\Behaviour & character\Not trustworthy,0,a long record of lying and breaking promises,maxku,17-May-18 18:40:09,Kim,,44,0.71,4,4
●,2_R,Denuclearization,0,the nuclear issue,maxku,17-May-18 18:40:21,,,17,0.28,4,4
