Color,Document name,Code,Weight score,Segment,Author,Creation date,Comment,Document group,Area,Coverage %,Beginning,End
●,5_LL,Visit Trump UK,0,Trump’s trip,maxku,09-May-18 14:40:26,,,12,0.23,12,12
●,5_LL,USA\Trump,0,the president,maxku,09-May-18 14:40:31,,,13,0.25,12,12
●,5_LL,GBR,0,Britain,maxku,09-May-18 14:40:39,,,7,0.13,12,12
●,5_LL,Properties\Affection\Refusal,0,prompted a huge backlash,maxku,21-May-18 09:16:14,Visit Trump UK,,24,0.46,12,12
●,5_LL,Properties\Safety\Unsafe,0,whether it would actually happen,maxku,21-May-18 09:18:36,State Visit,,32,0.61,12,12
●,5_LL,State Visit,0,state visit,maxku,21-May-18 09:51:26,,,11,0.21,12,12
●,5_LL,USA,0,US,maxku,09-May-18 14:40:51,,,2,0.04,13,13
●,5_LL,GBR,0,Britain,maxku,09-May-18 14:40:57,,,7,0.13,13,13
●,5_LL,Properties\Affection\Refusal,0,prompted condemnation,maxku,21-May-18 09:18:59,Trump,,21,0.40,13,13
●,5_LL,USA\Trump,0,Trump,maxku,09-May-18 14:41:03,,,5,0.10,14,14
●,5_LL,USA\Trump,0,Trump,maxku,09-May-18 14:41:27,,,5,0.10,14,14
●,5_LL,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,stoked a war of words,maxku,21-May-18 09:19:22,Trump,,21,0.40,14,14
●,5_LL,Properties\Violence & Unfair\Victim (receiving violence),0,stoked a war of words with,maxku,21-May-18 09:19:34,GBR-Misc,,26,0.50,14,14
●,5_LL,Properties\Behaviour & character\SHOWN as Not reasonable/Stupid,0,behaving “like a 12-year-old”,maxku,21-May-18 09:19:50,Trump,,29,0.56,14,14
●,5_LL,GBR\GBR-Misc\Khan,0,Khan,AnZhu,15-Jan-19 22:13:11,,,4,0.08,14,14
●,5_LL,GBR\GBR-Misc\Khan,0,the Mayor,AnZhu,15-Jan-19 22:13:18,,,9,0.17,14,14
●,5_LL,GBR\GBR-Misc\Khan,0,Khan,AnZhu,15-Jan-19 22:13:25,,,4,0.08,14,14
●,5_LL,USA\Trump,0,Trump,maxku,09-May-18 14:41:35,,,5,0.10,15,15
●,5_LL,GBR,0,senior British politicians,maxku,09-May-18 14:41:47,,,26,0.50,15,15
●,5_LL,Properties\Other\Other,0,changed their attitudes towards,maxku,21-May-18 09:20:12,GBR,,31,0.59,15,15
●,5_LL,USA\Trump,0,Donald Trump,maxku,09-May-18 14:42:23,,,12,0.23,16,16
●,5_LL,Visit Trump UK,0,now-president’s trip,maxku,09-May-18 14:42:33,,,20,0.38,16,16
●,5_LL,GBR,0,Boris Johnson,maxku,09-May-18 14:45:00,,,13,0.25,16,16
●,5_LL,Properties\Safety\Unsafe,0,risk of meeting Donald Trump,maxku,21-May-18 09:20:59,Trump,,28,0.54,16,16
●,5_LL,Properties\Affection\Affection or empathy,0,fantastic,maxku,21-May-18 09:21:19,Visit Trump UK,,9,0.17,16,16
●,5_LL,GBR,0,British Ambassador to the US,maxku,09-May-18 14:42:41,,,28,0.54,17,17
●,5_LL,GBR,0,Sir Kim Darroch,maxku,09-May-18 14:42:45,,,15,0.29,17,17
●,5_LL,USA\Trump,0,Trump,maxku,09-May-18 14:42:51,,,5,0.10,17,17
●,5_LL,GBR\May,0,Prime Minister May,maxku,09-May-18 14:42:56,,,18,0.35,17,17
●,5_LL,Properties\Affection\Affection or empathy,0,delighted,maxku,21-May-18 09:21:32,Visit Trump UK,,9,0.17,17,17
●,5_LL,Properties\Power & Strength\Powerful & Leading,0,hold bilateral talks,maxku,21-May-18 09:22:12,"Trump
May",,20,0.38,17,17
●,5_LL,Visit Trump UK,0,one-day visit,maxku,21-May-18 09:22:26,,,13,0.25,17,17
●,5_LL,Visit Trump UK,0,The trip,maxku,09-May-18 14:43:01,,,8,0.15,18,18
●,5_LL,Visit Trump UK,0,the billionaire tycoon’s first visit to Britain,maxku,09-May-18 14:43:13,,,47,0.90,18,18
●,5_LL,GBR,0,Britain,maxku,09-May-18 14:43:18,,,7,0.13,18,18
●,5_LL,Properties\Power & Strength\Powerful & Leading,0,the billionaire tycoon,maxku,21-May-18 09:22:49,Trump,,22,0.42,18,18
●,5_LL,USA\Trump,0,billionaire tycoon,AnZhu,16-Jan-19 10:08:45,,,18,0.35,18,18
●,5_LL,Protest,0,protest,maxku,09-May-18 14:43:30,,,7,0.13,19,19
●,5_LL,Properties\Importance\Important & Intense,0,Within an hour,maxku,21-May-18 09:23:19,Protest,,14,0.27,19,19
●,5_LL,Properties\Affection\Affection or empathy,0,dedicated to,maxku,21-May-18 09:23:46,Protest,,12,0.23,19,19
●,5_LL,GBR\GBR-Misc,0,"28,000 attendees",AnZhu,15-Jan-19 20:39:33,,,16,0.31,19,19
●,5_LL,Visit Trump UK,0,face the biggest rally “ever seen”,maxku,21-May-18 08:52:52,,,34,0.65,20,20
●,5_LL,GBR,0,the UK,maxku,21-May-18 09:23:59,,,6,0.12,20,20
●,5_LL,Visit Trump UK,0,come to the UK,maxku,21-May-18 09:24:05,,,14,0.27,20,20
●,5_LL,GBR\GBR-I,0,A Number 10 spokesperson,maxku,21-May-18 09:24:47,,,24,0.46,21,21
●,5_LL,USA\Trump,0,The President of the United States,maxku,21-May-18 09:24:58,,,34,0.65,21,21
●,5_LL,USA,0,the United States,maxku,21-May-18 09:25:02,,,17,0.33,21,21
●,5_LL,GBR,0,the UK,maxku,21-May-18 09:25:06,,,6,0.12,21,21
●,5_LL,Visit Trump UK,0,visit the UK,maxku,21-May-18 09:25:10,,,12,0.23,21,21
●,5_LL,Properties\Power & Strength\Powerful & Leading,0,will hold bilateral talks,maxku,21-May-18 09:25:22,Trump,,25,0.48,21,21
●,5_LL,GBR\May,0,the Prime Minister,maxku,21-May-18 09:25:34,,,18,0.35,21,21
●,5_LL,Properties\Safety\Safe,0,will visit the UK,maxku,21-May-18 09:26:05,Visit Trump UK,,17,0.33,21,21
●,5_LL,Visit Trump UK,0,his visit,AnZhu,15-Jan-19 20:40:17,,,9,0.17,21,21
●,5_LL,GBR,0,Downing Street,maxku,21-May-18 09:26:34,,,14,0.27,22,22
●,5_LL,USA\Trump,0,Trump,maxku,21-May-18 09:26:41,,,5,0.10,22,22
●,5_LL,Visit Trump UK,0,make a summer visit to Britain,maxku,21-May-18 09:26:47,,,30,0.58,22,22
●,5_LL,GBR,0,to Britain,maxku,21-May-18 09:26:50,,,10,0.19,22,22
●,5_LL,Properties\Other\Other,0,had previously declined to comment,maxku,21-May-18 09:27:00,GBR,,34,0.65,22,22
●,5_LL,Break UK visits,0,cancelled a visit to London,maxku,21-May-18 08:59:59,,,27,0.52,23,23
●,5_LL,USA\Trump,0,Trump,maxku,21-May-18 09:27:13,,,5,0.10,23,23
●,5_LL,USA,0,American embassy,maxku,21-May-18 09:27:26,,,16,0.31,23,23
●,5_LL,Break UK visits,0,ditched the trip,maxku,21-May-18 09:27:33,,,16,0.31,23,23
●,5_LL,USA,0,the US,maxku,21-May-18 09:27:41,,,6,0.12,23,23
●,5_LL,Properties\Violence & Unfair\Victim (receiving violence),0,got a “bad deal”,maxku,21-May-18 09:27:54,USA,,16,0.31,23,23
●,5_LL,Break UK visits,0,would not visit the UK,maxku,21-May-18 09:00:14,,,22,0.42,24,24
●,5_LL,USA\Trump,0,Trump,maxku,21-May-18 09:28:27,,,5,0.10,24,24
●,5_LL,GBR\May,0,the Prime Minister,maxku,21-May-18 09:28:33,,,18,0.35,24,24
●,5_LL,GBR\May,0,Theresa May,maxku,21-May-18 09:28:37,,,11,0.21,24,24
●,5_LL,Protest,0,protests,maxku,21-May-18 09:28:50,,,8,0.15,24,24
●,5_LL,Properties\Importance\Important & Intense,0,could guarantee he would not face protests,maxku,21-May-18 09:29:21,Protest,,42,0.81,24,24
●,5_LL,GBR\GBR-Misc,0,Left-wing commentator,maxku,21-May-18 09:30:07,,,21,0.40,25,25
●,5_LL,GBR\GBR-Misc,0,Owen Jones,maxku,21-May-18 09:30:11,,,10,0.19,25,25
●,5_LL,Properties\Behaviour & character\Confident,0,has been vocal,maxku,21-May-18 09:30:22,GBR-Misc,,14,0.27,25,25
●,5_LL,Properties\Affection\Refusal,0,criticism of the US President,maxku,21-May-18 09:30:33,Trump,,29,0.56,25,25
●,5_LL,USA\Trump,0,the US President,maxku,21-May-18 09:30:43,,,16,0.31,25,25
●,5_LL,Properties\Power & Strength\Powerful & Leading,0,would be leading the protests,maxku,21-May-18 09:30:52,GBR-Misc,,29,0.56,25,25
●,5_LL,Properties\Behaviour & character\Confident,0,would be leading the protests,maxku,21-May-18 09:30:59,GBR-Misc,,29,0.56,25,25
●,5_LL,Protest,0,the protests,maxku,21-May-18 09:31:09,,,12,0.23,25,25
●,5_LL,Properties\Importance\Important & Intense,0,time to speak out,maxku,21-May-18 09:31:24,Protest,,17,0.33,26,26
●,5_LL,USA\Trump,0,this man,maxku,21-May-18 09:32:31,,,8,0.15,26,26
●,5_LL,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,bigotry,maxku,21-May-18 09:39:10,Trump,,7,0.13,26,26
●,5_LL,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,misogyny,maxku,21-May-18 09:39:28,Trump,,8,0.15,26,26
●,5_LL,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,anti-Muslim hatred,maxku,21-May-18 09:39:40,Trump,,18,0.35,26,26
●,5_LL,GBR,0,this country,maxku,21-May-18 09:32:38,,,12,0.23,27,27
●,5_LL,Properties\Affection\Affection or empathy,0,want a good relationship with,maxku,21-May-18 09:32:46,USA,,29,0.56,27,27
●,5_LL,USA,0,the United States,maxku,21-May-18 09:32:53,,,17,0.33,27,27
●,5_LL,USA\Trump,0,Trump,maxku,21-May-18 09:32:58,,,5,0.10,27,27
●,5_LL,Properties\Affection\Refusal,0,abhor everything that Trump stands for,maxku,21-May-18 09:33:22,Trump,,38,0.73,27,27
●,5_LL,GBR\GBR-Misc,0,tens of thousands of demonstrators,maxku,21-May-18 09:34:09,,,34,0.65,28,28
●,5_LL,Protest,0,took to the streets,maxku,21-May-18 09:34:13,,,19,0.36,28,28
●,5_LL,GBR\London,0,London,maxku,21-May-18 09:34:17,,,6,0.12,28,28
●,5_LL,GBR,0,the UK,maxku,21-May-18 09:34:23,,,6,0.12,28,28
●,5_LL,Properties\Importance\Important & Intense,0,throughout the UK,maxku,21-May-18 09:34:29,Protest,,17,0.33,28,28
●,5_LL,Properties\Power & Strength\Powerful & Leading,0,issued by,maxku,21-May-18 09:34:44,Trump,,9,0.17,28,28
●,5_LL,USA\Trump,0,Trump,maxku,21-May-18 09:34:53,,,5,0.10,28,28
●,5_LL,Properties\Affection\Refusal,0,waving banners and placards - in response to,maxku,21-May-18 09:35:03,Trump,,44,0.84,28,28
●,5_LL,Visit Trump UK,0,the Trump visit,maxku,21-May-18 09:35:13,,,15,0.29,29,29
●,5_LL,GBR\GBR-Misc,0,Labour MP,maxku,21-May-18 09:35:27,,,9,0.17,29,29
●,5_LL,GBR\GBR-Misc,0,David Lammy,maxku,21-May-18 09:35:30,,,11,0.21,29,29
●,5_LL,Visit Trump UK,0,the “scaled-down trip,maxku,21-May-18 09:35:40,,,21,0.40,30,30
●,5_LL,Protest,0,scaled-down protests,maxku,21-May-18 09:35:47,,,20,0.38,30,30
●,5_LL,Properties\Importance\Important & Intense,0,must not be met with scaled-down protests,maxku,21-May-18 09:35:57,Visit Trump UK,,41,0.79,30,30
●,5_LL,GBR\GBR-Misc,0,Jo Swinson,maxku,21-May-18 09:36:30,,,10,0.19,30,30
●,5_LL,GBR\GBR-Misc,0,Liberal Democrat deputy leader,maxku,21-May-18 09:36:35,,,30,0.58,30,30
●,5_LL,GBR\GBR-I,0,Foreign Affairs spokesperson,maxku,21-May-18 09:37:00,,,28,0.54,30,30
●,5_LL,Protest,0,Protesting against,maxku,21-May-18 09:37:07,,,18,0.35,31,31
●,5_LL,USA\Trump,0,a man,maxku,21-May-18 09:37:13,,,5,0.10,31,31
●,5_LL,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,dangerous,maxku,21-May-18 09:37:28,Trump,,9,0.17,31,31
●,5_LL,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,misogynistic,maxku,21-May-18 09:37:39,Trump,,12,0.23,31,31
●,5_LL,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,racist views,maxku,21-May-18 09:37:49,Trump,,12,0.23,31,31
●,5_LL,Protest,0,opportunity to stand in solidarity,maxku,21-May-18 09:38:05,,,34,0.65,31,31
●,5_LL,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,has abused and denigrated,maxku,21-May-18 09:38:19,Trump,,25,0.48,31,31
●,5_LL,Properties\Affection\Refusal,0,stand in solidarity with,maxku,21-May-18 09:38:39,Trump,,24,0.46,31,31
●,5_LL,GBR\GBR-Misc,0,director of Amnesty International UK,maxku,21-May-18 09:40:09,,,36,0.69,32,32
●,5_LL,GBR\GBR-Misc,0,Kate Allen,maxku,21-May-18 09:40:13,,,10,0.19,32,32
●,5_LL,Properties\Behaviour & character\Confident,0,very definitely be making our voices heard,maxku,21-May-18 09:40:31,GBR-Misc,,42,0.81,32,32
●,5_LL,Properties\Power & Strength\Powerful & Leading,0,very definitely be making our voices heard,maxku,21-May-18 09:40:39,GBR-Misc,,42,0.81,32,32
●,5_LL,GBR\GBR-Misc,0,“thousands of our supporters”,AnZhu,15-Jan-19 21:16:37,,,29,0.56,32,32
●,5_LL,Properties\Honor & patriotic values\Dishonor,0,human rights roll-back,maxku,21-May-18 09:41:45,Trump,,22,0.42,33,33
●,5_LL,Properties\Importance\Important & Intense,0,deeply disturbing,maxku,21-May-18 09:42:11,Trunmp,,17,0.33,33,33
●,5_LL,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,the discriminatory travel ban,maxku,21-May-18 09:42:21,Trump,,29,0.56,33,33
●,5_LL,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,reckless announcement on,maxku,21-May-18 09:43:07,Trump,,24,0.46,33,33
●,5_LL,Properties\Behaviour & character\SHOWN as Not reasonable/Stupid,0,reckless,maxku,21-May-18 09:42:57,Trump,,8,0.15,33,33
●,5_LL,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,"harmful policies on refugees, women’s rights and climate change",maxku,21-May-18 09:43:32,Trump,,63,1.21,33,33
●,5_LL,Visit Trump UK,0,visit to Britain,maxku,21-May-18 09:43:45,,,16,0.31,34,34
●,5_LL,Properties\Importance\Important & Intense,0,an important opportunity,maxku,21-May-18 09:43:54,Visit Trump UK,,24,0.46,34,34
●,5_LL,Properties\Other\Positive,0,an important opportunity,maxku,21-May-18 09:44:08,Visit Trump UK,,24,0.46,34,34
●,5_LL,Properties\Honor & patriotic values\Honor,0,underline the importance of free speech and the right to protest,maxku,21-May-18 09:44:36,GBR-Misc,,64,1.23,34,34
●,5_LL,Protest,0,protest,maxku,21-May-18 09:44:42,,,7,0.13,34,34
●,5_M,USA\Trump,0,Trump,maxku,09-May-18 14:45:38,,,5,0.19,1,1
●,5_M,GBR,0,UK,maxku,09-May-18 14:45:44,,,2,0.07,1,1
●,5_M,Break UK visits,0,more than a year of suspense,maxku,21-May-18 09:00:35,,,28,1.05,1,1
●,5_M,Visit Trump UK,0,Trump will visit UK,maxku,21-May-18 10:38:58,,,19,0.71,1,1
●,5_M,Properties\Safety\Unsafe,0,year of suspense,maxku,21-May-18 10:39:44,Break UK visits,,16,0.60,1,1
●,5_M,USA\Trump,0,President Trump,maxku,09-May-18 14:45:49,,,15,0.56,2,2
●,5_M,GBR,0,the United Kingdom,maxku,09-May-18 14:45:54,,,18,0.67,2,2
●,5_M,Visit Trump UK,0,a working visit,maxku,09-May-18 14:45:58,,,15,0.56,2,2
●,5_M,GBR\May,0,British Prime Minister Theresa May,maxku,09-May-18 14:46:03,,,34,1.27,2,2
●,5_M,GBR\May,0,a close ally,maxku,09-May-18 14:46:16,,,12,0.45,2,2
●,5_M,Break UK visits,0,a series of declined invitations,maxku,21-May-18 09:00:47,,,32,1.20,2,2
●,5_M,Visit Trump UK,0,Trump will travel to the United Kingdom,maxku,21-May-18 10:40:06,,,39,1.46,2,2
●,5_M,GBR,0,a close ally,maxku,21-May-18 10:41:02,,,12,0.45,2,2
●,5_M,Break UK visits,0,scheduling conflicts,maxku,21-May-18 10:41:15,,,20,0.75,2,2
●,5_M,Break UK visits,0,missed opportunities,maxku,21-May-18 10:41:19,,,20,0.75,2,2
●,5_M,Properties\Quality\Bad Quality,0,missed opportunities,maxku,21-May-18 10:41:33,Break UK visits,,20,0.75,2,2
●,5_M,GBR,0,The prime minister's office,maxku,09-May-18 14:46:27,,,27,1.01,3,3
●,5_M,GBR\May,0,the two leaders,maxku,09-May-18 14:47:37,,,15,0.56,3,3
●,5_M,USA\Trump,0,the two leaders,maxku,09-May-18 14:47:39,,,15,0.56,3,3
●,5_M,Properties\Other\Other,0,did not elaborate on their expected agenda,maxku,21-May-18 10:42:14,GBR,,42,1.57,3,3
●,5_M,Visit Trump UK,0,"the on-again, off-again visit,",maxku,09-May-18 14:47:55,,,30,1.12,4,4
●,5_M,USA\Trump,0,Trump,maxku,09-May-18 14:47:58,,,5,0.19,4,4
●,5_M,USA,0,U.S. Embassy in London,maxku,09-May-18 14:48:12,,,22,0.82,4,4
●,5_M,Visit Trump UK,0,opportunities for a formal state visit,maxku,21-May-18 08:53:50,,,38,1.42,4,4
●,5_M,Visit Trump UK,0,"a ""warm welcome.""",maxku,21-May-18 08:54:04,,,17,0.64,4,4
●,5_M,Properties\Safety\Unsafe,0,months of drama,maxku,21-May-18 10:42:32,Visit Trump UK,,15,0.56,4,4
●,5_M,Properties\Difficulty\Difficult,0,months of drama,maxku,21-May-18 10:42:36,Visit Trump UK,,15,0.56,4,4
●,5_M,Break UK visits,0,declined to attend the opening of a new U.S. Embassy in London,maxku,21-May-18 10:43:22,,,62,2.32,4,4
●,5_M,Properties\Violence & Unfair\Victim (receiving violence),0,bad deal,maxku,21-May-18 10:43:50,USA,,8,0.30,4,4
●,5_M,Properties\Importance\Important & Intense,0,multi-billion-dollar,maxku,21-May-18 10:44:12,USA,,20,0.75,4,4
●,5_M,USA,0,the multi-billion-dollar building,maxku,21-May-18 10:44:27,,,33,1.24,4,4
●,5_M,Break UK visits,0,"months of drama about the on-again, off-again visit,",AnZhu,15-Jan-19 21:40:11,,,52,1.95,4,4
●,5_M,Break UK visits,0,turning down opportunities for a formal state visit,AnZhu,15-Jan-19 21:40:27,,,51,1.91,4,4
●,5_M,USA\Trump,0,Trump,maxku,09-May-18 14:48:18,,,5,0.19,5,5
●,5_M,GBR,0,Britain,maxku,09-May-18 14:48:21,,,7,0.26,5,5
●,5_M,USA\Trump,0,president,maxku,09-May-18 14:48:31,,,9,0.34,5,5
●,5_M,USA\Trump,0,Trump,maxku,09-May-18 14:48:41,,,5,0.19,5,5
●,5_M,Properties\Affection\Refusal,0,is unpopular,maxku,21-May-18 10:44:35,Trump,,12,0.45,5,5
●,5_M,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,has emerged as an unlikely foil,maxku,21-May-18 10:45:03,GBR-Misc,,31,1.16,5,5
●,5_M,Properties\Power & Strength\Weak & Following,0,pushing back against,maxku,21-May-18 10:45:22,GBR-Misc,,20,0.75,5,5
●,5_M,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,anti-Muslim policies,maxku,21-May-18 10:45:34,Trump,,20,0.75,5,5
●,5_M,GBR\GBR-Misc\Khan,0,London Mayor Sadiq Khan,AnZhu,15-Jan-19 22:13:39,,,23,0.86,5,5
●,5_M,USA\Trump,0,Trump,maxku,09-May-18 14:48:45,,,5,0.19,6,6
●,5_M,GBR\London,0,London,maxku,09-May-18 14:48:51,,,6,0.22,6,6
●,5_M,Protest,0,large-scale protests,maxku,09-May-18 14:48:56,,,20,0.75,6,6
●,5_M,GBR,0,the British government,maxku,09-May-18 14:49:11,,,22,0.82,6,6
●,5_M,GBR,0,Parliament,maxku,09-May-18 14:49:20,,,10,0.37,6,6
●,5_M,Properties\Other\Negative,0,been banned from parts of London,maxku,21-May-18 10:46:12,Trump,,32,1.20,6,6
●,5_M,Properties\Importance\Important & Intense,0,large-scale,maxku,21-May-18 10:46:23,Protest,,11,0.41,6,6
●,5_M,Protest,0,A petition,maxku,21-May-18 10:46:36,,,10,0.37,6,6
●,5_M,Properties\Power & Strength\Powerful & Leading,0,signed by more than 1.8 million people,maxku,21-May-18 10:46:45,Protest,,38,1.42,6,6
●,5_M,Properties\Power & Strength\Powerful & Leading,0,urging the British government to cancel any state visit,maxku,21-May-18 10:47:01,Protest,,55,2.06,6,6
●,5_M,State Visit,0,state visit,maxku,21-May-18 10:47:10,,,11,0.41,6,6
●,5_M,Properties\Power & Strength\Powerful & Leading,0,triggered a debate,maxku,21-May-18 10:47:20,Protest,,18,0.67,6,6
●,5_M,USA\Trump,0,Donald Trump,maxku,09-May-18 14:49:26,,,12,0.45,7,7
●,5_M,Visit Trump UK,0,arrives on these shores,maxku,09-May-18 14:49:34,,,23,0.86,7,7
●,5_M,Protest,0,making our voices heard,maxku,09-May-18 14:49:41,,,23,0.86,7,7
●,5_M,GBR\GBR-Misc,0,the U.K. director of Amnesty International,maxku,09-May-18 14:49:52,,,42,1.57,7,7
●,5_M,GBR\GBR-Misc,0,Kate Allen,maxku,21-May-18 10:54:45,,,10,0.37,7,7
●,5_M,Properties\Behaviour & character\Confident,0,very definitely be making our voices heard,maxku,21-May-18 10:48:00,GBR-Misc,,42,1.57,7,7
●,5_M,Properties\Power & Strength\Powerful & Leading,0,very definitely be making our voices heard,maxku,21-May-18 10:48:03,GBR-Misc,,42,1.57,7,7
●,5_M,GBR,0,these shores,AnZhu,15-Jan-19 21:41:43,,,12,0.45,7,7
●,5_M,GBR\GBR-Misc,0,thousands of our supporters,AnZhu,15-Jan-19 21:41:50,,,27,1.01,7,7
●,5_M,GBR\GBR-Misc,0,a London-headquartered humanitarian organization,AnZhu,15-Jan-19 21:42:16,,,48,1.80,7,7
●,5_M,GBR\GBR-Misc,0,David Lammy,maxku,09-May-18 14:50:07,,,11,0.41,8,8
●,5_M,GBR\GBR-Misc,0,a British politician from the opposition Labour Party,AnZhu,15-Jan-19 21:42:34,,,53,1.98,8,8
●,5_M,Protest,0,demonstrations,maxku,09-May-18 14:52:06,,,14,0.52,8,8
●,5_M,Properties\Power & Strength\Powerful & Leading,0,good at making placards,maxku,21-May-18 10:55:24,GBR-Misc,,23,0.86,8,8
●,5_M,Properties\Other\Other,0,tongue firmly in cheek,maxku,21-May-18 10:55:57,GBR-Misc,,22,0.82,8,8
●,5_M,Visit Trump UK,0,Trump's visit,maxku,09-May-18 14:52:13,,,13,0.49,9,9
●,5_M,GBR\GBR-I,0,Queen Elizabeth II,maxku,09-May-18 14:52:21,,,18,0.67,9,9
●,5_M,Visit Trump UK,0,unlikely to meet Queen Elizabeth II,maxku,21-May-18 08:54:34,,,35,1.31,9,9
●,5_M,State Visit,0,a state one,maxku,21-May-18 10:56:24,,,11,0.41,9,9
●,5_M,Properties\Quality\Bad Quality,0,will not be a state one,maxku,21-May-18 10:56:31,Visit Trump UK,,23,0.86,9,9
●,5_M,USA,0,White House press secretary,maxku,09-May-18 14:52:41,,,27,1.01,10,10
●,5_M,USA,0,Sarah Huckabee Sanders,maxku,09-May-18 14:52:45,,,22,0.82,10,10
●,5_M,USA\USA-I,0,White House correspondents,maxku,09-May-18 14:53:19,,,26,0.97,10,10
●,5_M,GBR,0,the royal family,maxku,21-May-18 10:57:06,,,16,0.60,10,10
●,5_M,USA,0,White House,AnZhu,15-Jan-19 21:43:48,,,11,0.41,10,10
●,5_M,USA,0,Washington,AnZhu,15-Jan-19 21:43:53,,,10,0.37,10,10
●,5_M,USA\Trump,0,Trump,maxku,21-May-18 10:57:23,,,5,0.19,11,11
●,5_M,Visit Trump UK,0,visiting the U.K.,maxku,09-May-18 14:53:42,,,17,0.64,11,11
●,5_M,GBR,0,U.K.,maxku,09-May-18 14:53:48,,,4,0.15,11,11
●,5_M,USA,0,The Trump family,maxku,21-May-18 10:57:18,,,16,0.60,11,11
●,5_M,Properties\Difficulty\Difficult,0,face off with residents,maxku,21-May-18 10:57:57,Trump,,23,0.86,11,11
●,5_M,GBR\GBR-Misc,0,residents of a small coastal community,maxku,21-May-18 10:58:18,,,38,1.42,11,11
●,5_M,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,accused him,maxku,21-May-18 10:58:27,Trump,,11,0.41,11,11
●,5_M,Properties\Behaviour & character\Not trustworthy,0,making grandiose claims,maxku,21-May-18 10:58:36,Trump,,23,0.86,11,11
●,5_M,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,resorting to bullying and other unsavory tactics,maxku,21-May-18 10:59:06,Trump,,48,1.80,11,11
●,5_M,Visit Trump UK,0,The visit,maxku,09-May-18 14:54:03,,,9,0.34,12,12
●,5_M,USA\Trump,0,Trump,maxku,09-May-18 14:54:11,,,5,0.19,12,12
●,5_R,USA\Trump,0,Trump,maxku,09-May-18 14:54:18,,,5,0.22,1,1
●,5_R,GBR,0,United Kingdom,maxku,09-May-18 14:54:33,,,14,0.60,1,1
●,5_R,Visit Trump UK,0,visit,maxku,09-May-18 14:59:01,,,5,0.22,1,1
●,5_R,Visit Trump UK,0,meet with PM Theresa May,maxku,21-May-18 08:55:10,,,24,1.03,1,1
●,5_R,USA\Trump,0,Trump,maxku,09-May-18 14:54:21,,,5,0.22,2,2
●,5_R,GBR\May,0,May,maxku,09-May-18 14:54:26,,,3,0.13,2,2
●,5_R,USA\Trump,0,President Trump,maxku,09-May-18 14:57:43,,,15,0.65,3,3
●,5_R,GBR,0,the United Kingdom,maxku,09-May-18 14:57:52,,,18,0.77,3,3
●,5_R,USA,0,the White House,maxku,09-May-18 14:57:57,,,15,0.65,3,3
●,5_R,GBR\May,0,Prime Minister Theresa May,maxku,09-May-18 14:58:03,,,26,1.12,3,3
●,5_R,Visit Trump UK,0,meet with Prime Minister Theresa May for bilateral talks,maxku,21-May-18 08:56:08,,,56,2.41,3,3
●,5_R,Visit Trump UK,0,Trump will travel to the United Kingdom,maxku,21-May-18 11:01:43,,,39,1.68,3,3
●,5_R,Properties\Power & Strength\Powerful & Leading,0,will travel to,maxku,21-May-18 11:01:55,Trump,,14,0.60,3,3
●,5_R,Properties\Power & Strength\Powerful & Leading,0,will meet with Prime Minister Theresa May for bilateral talks,maxku,21-May-18 11:02:03,Trump,,61,2.62,3,3
●,5_R,USA\Trump,0,The President of the United States,maxku,09-May-18 14:58:10,,,34,1.46,4,4
●,5_R,GBR,0,the UK,maxku,09-May-18 14:58:16,,,6,0.26,4,4
●,5_R,GBR\May,0,the Prime Minister,maxku,09-May-18 14:58:25,,,18,0.77,4,4
●,5_R,GBR,0,10 Downing Street,maxku,09-May-18 14:58:31,,,17,0.73,4,4
●,5_R,Visit Trump UK,0,will visit the UK,maxku,21-May-18 11:02:17,,,17,0.73,4,4
●,5_R,Properties\Power & Strength\Powerful & Leading,0,will hold bilateral talks,maxku,21-May-18 11:02:26,Trump,,25,1.08,4,4
●,5_R,Visit Trump UK,0,hold bilateral talks,AnZhu,15-Jan-19 21:45:28,,,20,0.86,4,4
●,5_R,USA,0,the United States,AnZhu,15-Jan-19 21:45:39,,,17,0.73,4,4
●,5_R,USA,0,White House Press Secretary Sarah Sanders,AnZhu,15-Jan-19 21:45:58,,,41,1.76,5,5
●,5_R,Visit Trump UK,0,the visit,maxku,09-May-18 14:58:56,,,9,0.39,5,5
●,5_R,GBR,0,U.K.,AnZhu,15-Jan-19 21:46:23,,,4,0.17,5,5
