Color,Document name,Code,Weight score,Segment,Author,Creation date,Comment,Document group,Area,Coverage %,Beginning,End
●,0_L,USA\Trump,0,the president,maxku,20-Apr-18 01:03:42,,,13,0.16,16,16
●,0_L,USA\Trump,0,Donald,maxku,20-Apr-18 01:03:49,,,6,0.07,17,17
●,0_L,PRK,0,North Korea,maxku,20-Apr-18 01:03:59,,,11,0.13,17,17
●,0_L,JPN\Abe,0,Mr. Abe,maxku,20-Apr-18 01:04:07,,,7,0.09,18,18
●,0_L,PRK\Jong Un,0,Mr. Kim,maxku,20-Apr-18 01:04:13,,,7,0.09,18,18
●,0_L,PRK,0,the North,maxku,20-Apr-18 01:04:23,,,9,0.11,18,18
●,0_L,JPN,0,Japan,maxku,20-Apr-18 01:05:51,,,5,0.06,18,18
●,0_L,USA\Trump,0,Mr. Trump,maxku,20-Apr-18 01:05:59,,,9,0.11,18,18
●,0_L,JPN\JPN-I,0,Japanese citizens,maxku,20-Apr-18 01:06:06,,,17,0.21,18,18
●,0_L,JPN\Abe,0,Abe,maxku,20-Apr-18 01:06:16,,,3,0.04,19,19
●,0_L,USA,0,senior vice president at the Center for Strategic and International Studies,maxku,20-Apr-18 01:06:33,,,75,0.92,19,19
●,0_L,PRK,0,North Korea,maxku,20-Apr-18 01:06:44,,,11,0.13,19,19
●,0_L,USA\Trump,0,president of the United States,maxku,20-Apr-18 01:06:52,,,30,0.37,19,19
●,0_L,CHN,0,China,maxku,20-Apr-18 01:07:52,,,5,0.06,20,20
●,0_L,JPN,0,Japan,maxku,20-Apr-18 01:08:02,,,5,0.06,20,20
●,0_L,USA,0,United States,maxku,20-Apr-18 01:08:13,,,13,0.16,20,20
●,0_L,PRK,0,the North,maxku,20-Apr-18 01:08:22,,,9,0.11,20,20
●,0_L,USA,0,United States,maxku,20-Apr-18 01:08:35,,,13,0.16,21,21
●,0_L,PRK,0,North Korea,maxku,20-Apr-18 01:08:40,,,11,0.13,21,21
●,0_L,PRK,0,North Korea,maxku,20-Apr-18 01:08:46,,,11,0.13,21,21
●,0_L,PRK,0,North and South Korea,maxku,20-Apr-18 01:08:53,,,21,0.26,22,22
●,0_L,KOR,0,North and South Korea,maxku,20-Apr-18 01:09:09,,,21,0.26,22,22
●,0_L,USA,0,United States,maxku,20-Apr-18 01:09:19,,,13,0.16,22,22
●,0_L,CHN,0,China,maxku,20-Apr-18 01:10:21,,,5,0.06,22,22
●,0_L,JPN\Abe,0,Mr. Abe,maxku,20-Apr-18 01:10:27,,,7,0.09,23,23
●,0_L,USA\Trump,0,Mr. Trump,maxku,20-Apr-18 01:10:37,,,9,0.11,23,23
●,0_L,USA,0,personal lawyer,maxku,20-Apr-18 01:11:39,,,15,0.18,24,24
●,0_L,USA\USA-Misc,0,James B. Comey,maxku,20-Apr-18 01:11:56,,,14,0.17,24,24
●,0_L,USA\USA-Misc,0,the F.B.I. director he ousted,maxku,20-Apr-18 01:12:04,,,29,0.35,24,24
●,0_L,USA\Trump,0,Mr. Trump,maxku,20-Apr-18 01:12:09,,,9,0.11,24,24
●,0_L,PRK,0,North Korea,maxku,20-Apr-18 01:12:18,,,11,0.13,24,24
●,0_L,JPN\Abe,0,Mr. Abe,maxku,20-Apr-18 01:12:23,,,7,0.09,24,24
●,0_L,JPN\Abe,0,Mr. Abe,maxku,20-Apr-18 01:12:30,,,7,0.09,25,25
●,0_L,JPN\Abe,0,Mr. Abe,maxku,20-Apr-18 01:12:38,,,7,0.09,26,26
●,0_L,USA\Trump,0,Mr. Trump,maxku,20-Apr-18 01:15:18,,,9,0.11,26,26
●,0_L,JPN\Abe,0,Mr. Abe,maxku,20-Apr-18 01:15:35,,,7,0.09,26,26
●,0_L,JPN,0,Japan,maxku,20-Apr-18 01:15:43,,,5,0.06,26,26
●,0_L,USA,0,White House,maxku,20-Apr-18 01:16:29,,,11,0.13,27,27
●,0_L,JPN,0,Japan,maxku,20-Apr-18 01:16:37,,,5,0.06,27,27
●,0_L,USA,0,United States,maxku,20-Apr-18 01:16:42,,,13,0.16,27,27
●,0_L,JPN\Abe,0,Mr. Abe,maxku,20-Apr-18 01:16:48,,,7,0.09,27,27
●,0_L,USA\Trump,0,Mr. Trump,maxku,20-Apr-18 01:16:54,,,9,0.11,27,27
●,0_L,USA\Trump,0,Mr. Trump,maxku,20-Apr-18 01:17:04,,,9,0.11,27,27
●,0_L,JPN\Abe,0,Mr. Abe,maxku,20-Apr-18 01:17:11,,,7,0.09,27,27
●,0_L,USA\Trump,0,Mr. Trump,maxku,20-Apr-18 01:17:22,,,9,0.11,27,27
●,0_L,JPN,0,Japan,maxku,20-Apr-18 01:17:36,,,5,0.06,27,27
●,0_L,USA\Trump,0,Mr. Trump,maxku,20-Apr-18 01:17:50,,,9,0.11,28,28
●,0_L,USA,0,Mr. Trump’s chief economic adviser,maxku,20-Apr-18 01:17:59,,,34,0.42,28,28
●,0_L,USA,0,Larry Kudlow,maxku,20-Apr-18 01:18:06,,,12,0.15,28,28
●,0_L,USA,0,Mr. Kudlow,maxku,20-Apr-18 01:18:11,,,10,0.12,29,29
●,0_L,JPN\Abe,0,Mr. Abe,maxku,20-Apr-18 01:18:18,,,7,0.09,29,29
●,0_L,USA\Trump,0,Mr. Trump,maxku,20-Apr-18 01:18:24,,,9,0.11,29,29
●,0_L,JPN,0,Japan,maxku,20-Apr-18 01:18:33,,,5,0.06,29,29
●,0_L,USA,0,United States,maxku,20-Apr-18 01:19:42,,,13,0.16,29,29
●,0_L,JPN,0,Japan,maxku,20-Apr-18 01:19:50,,,5,0.06,29,29
●,0_L,USA\Trump,0,Mr. Trump,maxku,20-Apr-18 01:19:58,,,9,0.11,29,29
●,0_L,USA\Trump,0,Mr. Trump,maxku,20-Apr-18 01:20:11,,,9,0.11,31,31
●,0_L,JPN\Abe,0,Mr. Abe,maxku,20-Apr-18 01:20:16,,,7,0.09,31,31
●,0_L,USA,0,American officials,maxku,20-Apr-18 01:20:23,,,18,0.22,31,31
●,0_L,USA,0,Matthew Pottinger,maxku,20-Apr-18 01:20:32,,,17,0.21,32,32
●,0_L,USA,0,senior director for Asia at the National Security Council,maxku,20-Apr-18 01:20:38,,,57,0.70,32,32
●,0_LL,USA,0,CIA Director,maxku,20-Apr-18 01:21:03,,,12,0.42,1,1
●,0_LL,USA\Mike Pompeo,0,Mike Pompeo,maxku,20-Apr-18 01:21:08,,,11,0.38,1,1
●,0_LL,PRK\Jong Un,0,North Korean Leader,maxku,20-Apr-18 01:21:14,,,19,0.66,1,1
●,0_LL,PRK\Jong Un,0,Kim Jong Un,maxku,20-Apr-18 01:21:19,,,11,0.38,1,1
●,0_LL,USA\Trump,0,Donald Trump,maxku,20-Apr-18 01:21:27,,,12,0.42,2,2
●,0_LL,PRK\Jong Un,0,North Korean leader,maxku,20-Apr-18 01:21:35,,,19,0.66,2,2
●,0_LL,USA,0,Central Intelligence Agency Director,maxku,20-Apr-18 01:22:49,,,36,1.25,3,3
●,0_LL,USA\Mike Pompeo,0,Mike Pompeo,maxku,20-Apr-18 01:22:53,,,11,0.38,3,3
●,0_LL,PRK\Jong Un,0,North Korean leader,maxku,20-Apr-18 01:22:59,,,19,0.66,3,3
●,0_LL,PRK\Jong Un,0,Kim Jong Un,maxku,20-Apr-18 01:23:04,,,11,0.38,3,3
●,0_LL,USA\Mike Pompeo,0,Pompeo,maxku,20-Apr-18 01:23:11,,,6,0.21,4,4
●,0_LL,PRK,0,North Korea,maxku,20-Apr-18 01:23:16,,,11,0.38,4,4
●,0_LL,USA\Trump,0,U.S. President,maxku,20-Apr-18 01:23:29,,,14,0.49,4,4
●,0_LL,USA\Trump,0,Donald Trump,maxku,20-Apr-18 01:23:33,,,12,0.42,4,4
●,0_LL,PRK\Jong Un,0,Kim,maxku,20-Apr-18 01:23:39,,,3,0.10,4,4
●,0_LL,PRK,0,Pyongyang,maxku,20-Apr-18 01:23:46,,,9,0.31,4,4
●,0_LL,USA,0,CIA chief,maxku,20-Apr-18 01:23:55,,,9,0.31,4,4
●,0_LL,USA,0,senators,maxku,20-Apr-18 01:24:02,,,8,0.28,4,4
●,0_LL,USA\Trump,0,Trump,maxku,20-Apr-18 01:24:07,,,5,0.17,5,5
●,0_LL,USA\Mike Pompeo,0,Pompeo,maxku,20-Apr-18 01:24:13,,,6,0.21,5,5
●,0_LL,USA,0,U.S. secretary of state,maxku,20-Apr-18 01:24:19,,,23,0.80,5,5
●,0_LL,USA,0,United States government,maxku,20-Apr-18 01:24:28,,,24,0.83,5,5
●,0_LL,USA\Mike Pompeo,0,Pompeo,maxku,20-Apr-18 01:26:32,,,6,0.21,5,5
●,0_LL,USA,0,Senate Foreign Relations Committee,maxku,20-Apr-18 01:26:38,,,34,1.18,5,5
●,0_LL,USA,0,America,maxku,20-Apr-18 01:26:45,,,7,0.24,5,5
●,0_LL,USA,0,U.S.,maxku,20-Apr-18 01:26:50,,,4,0.14,6,6
●,0_LL,PRK,0,North Korea,maxku,20-Apr-18 01:26:55,,,11,0.38,6,6
●,0_LL,PRK,0,Pyongyang,maxku,20-Apr-18 01:27:00,,,9,0.31,6,6
●,0_LL,USA,0,United States,maxku,20-Apr-18 01:27:06,,,13,0.45,6,6
●,0_LL,KOR,0,South Korea,maxku,20-Apr-18 01:27:15,,,11,0.38,6,6
●,0_LL,PRK,0,Pyongyang,maxku,20-Apr-18 01:27:31,,,9,0.31,6,6
●,0_LL,USA,0,U.S.,maxku,20-Apr-18 01:27:41,,,4,0.14,6,6
●,0_LL,USA,0,White House,maxku,20-Apr-18 01:27:50,,,11,0.38,7,7
●,0_LL,USA\Trump,0,Trump,maxku,20-Apr-18 01:27:57,,,5,0.17,8,8
●,0_LL,USA,0,United States,maxku,20-Apr-18 01:28:24,,,13,0.45,8,8
●,0_LL,USA\Trump,0,The president,maxku,20-Apr-18 01:28:32,,,13,0.45,8,8
●,0_LL,JPN\Abe,0,Shinzo Abe,maxku,20-Apr-18 01:28:48,,,10,0.35,8,8
●,0_LL,JPN\Abe,0,Japanese Prime Minister,maxku,20-Apr-18 01:28:58,,,23,0.80,8,8
●,0_LL,USA\Trump,0,Trump,maxku,20-Apr-18 01:29:10,,,5,0.17,9,9
●,0_LL,PRK\Jong Un,0,Kim,maxku,20-Apr-18 01:29:18,,,3,0.10,10,10
●,0_LL,PRK,0,the North,maxku,20-Apr-18 01:29:27,,,9,0.31,10,10
●,0_LL,USA,0,U.S. diplomats,maxku,20-Apr-18 01:29:34,,,14,0.49,10,10
●,0_LL,PRK\Jong Un,0,Kim,maxku,20-Apr-18 01:30:01,,,3,0.10,12,12
●,0_LL,USA,0,Jeffrey Lewis,maxku,20-Apr-18 01:30:14,,,13,0.45,12,12
●,0_LL,USA,0,director of the East Asia nonproliferation program at the Middlebury Institute,maxku,20-Apr-18 01:30:21,,,78,2.71,12,12
●,0_LL,PRK\Jong Un,0,Mr. Kim,maxku,20-Apr-18 01:30:29,,,7,0.24,12,12
●,0_LL,PRK\Jong Un,0,Kim,maxku,20-Apr-18 01:30:37,,,3,0.10,13,13
●,0_LL,KOR\Moon Jae,0,South Korean President,maxku,20-Apr-18 01:30:48,,,22,0.76,13,13
●,0_LL,KOR\Moon Jae,0,Moon Jae-in,maxku,20-Apr-18 01:30:52,,,11,0.38,13,13
●,0_LL,PRK\Jong Un,0,Kim,maxku,20-Apr-18 01:31:02,,,3,0.10,14,14
●,0_LL,CHN,0,China,maxku,20-Apr-18 01:31:11,,,5,0.17,14,14
●,0_LL,CHN\Jinping,0,Xi Jinping,maxku,20-Apr-18 01:31:16,,,10,0.35,14,14
●,0_LL,CHN\Jinping,0,Xi,maxku,20-Apr-18 01:31:23,,,2,0.07,14,14
●,0_LL,PRK\Jong Un,0,Kim,maxku,20-Apr-18 01:31:29,,,3,0.10,14,14
●,0_LL,CHN,0,Chinese,maxku,20-Apr-18 01:31:39,,,7,0.24,14,14
●,0_LL,USA\Trump,0,Trump,maxku,20-Apr-18 01:31:47,,,5,0.17,15,15
●,0_L,PRK USA Summit,0,summit meeting,maxku,20-Apr-18 01:36:25,,,14,0.17,12,12
●,0_L,PRK USA Summit,0,meetings,maxku,20-Apr-18 01:36:59,,,8,0.10,23,23
●,0_M,PRK USA Summit,0,possible meeting,maxku,20-Apr-18 01:37:32,,,16,0.24,8,8
●,0_R,PRK USA Summit,0,potential summit,maxku,20-Apr-18 01:38:28,,,16,0.43,8,8
●,0_R,USA\Mike Pompeo,0,CIA Director,AnZhu,23-Apr-18 10:56:29,,,12,0.32,3,3
●,0_R,USA\Trump,0,the president,AnZhu,23-Apr-18 11:11:05,,,13,0.35,12,12
●,0_R,Negotiate about the peace,0,negotiate an end to hostilities,AnZhu,23-Apr-18 11:28:27,,,31,0.83,16,16
●,0_R,Negotiate about the peace,0,long sought a peace treaty,AnZhu,23-Apr-18 11:28:52,,,26,0.70,17,17
●,0_R,Negotiate about the peace,0,to seek to broach the issue directly,AnZhu,23-Apr-18 11:29:05,,,36,0.97,17,17
●,0_R,USA,0,United Nations Command,AnZhu,23-Apr-18 11:30:42,,,22,0.59,17,17
●,0_R,USA,0,U.S.-led forces,AnZhu,23-Apr-18 11:30:58,,,15,0.40,17,17
●,0_RR,USA\Mike Pompeo,0,nominee to serve as Secretary of State,AnZhu,23-Apr-18 11:38:11,,,38,2.62,2,2
●,0_RR,USA\USA-Misc,0,Senate Foreign Relations Committee,AnZhu,23-Apr-18 11:45:59,,,34,2.34,5,5
●,0_M,USA\Mike Pompeo,0,secretary of State pick,AnZhu,23-Apr-18 11:49:45,,,23,0.34,1,1
●,0_M,Trip to PRK,0,made top-secret visit to North Korea,AnZhu,23-Apr-18 11:50:05,,,36,0.54,1,1
●,0_RR,Trip to PRK,0,Secretly Met with Kim Jong-un,AnZhu,23-Apr-18 11:50:22,,,29,2.00,1,1
●,0_RR,Trip to PRK,0,secretly traveled to North Korea,AnZhu,23-Apr-18 11:50:34,,,32,2.21,2,2
●,0_RR,Trip to PRK,0,to meet with North Korean dictator Kim Jong-un,AnZhu,23-Apr-18 11:50:55,,,46,3.17,2,2
●,0_RR,Trip to PRK,0,made the trip for high-level talks,AnZhu,23-Apr-18 11:51:18,,,34,2.34,3,3
●,0_R,Trip to PRK,0,met with the North Korean leader,AnZhu,23-Apr-18 11:51:38,,,32,0.86,2,2
●,0_R,Trip to PRK,0,met with North Korean dictator,AnZhu,23-Apr-18 11:52:10,,,30,0.81,3,3
●,0_M,Negotiate about the peace,0,to end their decades-long war,AnZhu,23-Apr-18 11:52:54,,,29,0.43,2,2
●,0_M,Negotiate about the peace,0,to formally end a state of war,AnZhu,23-Apr-18 11:53:59,,,30,0.45,3,3
●,0_M,Negotiate about the peace,0,to discuss the end of the war,AnZhu,23-Apr-18 11:54:11,,,29,0.43,4,4
●,0_M,Negotiate about the peace,0,to formally end the war,AnZhu,23-Apr-18 12:03:06,,,23,0.34,9,9
●,0_R,Trip to PRK,0,met with Kim Jong Un,AnZhu,23-Apr-18 12:05:54,,,20,0.54,7,7
●,0_R,Trip to PRK,0,Meeting,AnZhu,23-Apr-18 12:06:49,,,7,0.19,7,7
●,0_R,Trip to PRK,0,Meeting,AnZhu,23-Apr-18 12:07:27,,,7,0.19,6,6
●,0_R,Trip to PRK,0,met with Kim Jong Un,AnZhu,23-Apr-18 12:07:33,,,20,0.54,6,6
●,0_R,Trip to PRK,0,meeting,AnZhu,23-Apr-18 12:08:17,,,7,0.19,5,5
●,0_R,Trip to PRK,0,"holding direct talks at ""extremely high levels""",AnZhu,23-Apr-18 12:09:09,,,47,1.26,4,4
●,0_R,PRK USA Summit,0,an extraordinary meeting,AnZhu,23-Apr-18 12:09:24,,,24,0.64,4,4
●,0_R,Trip to PRK,0,an effort to lay the groundwork for a summit,AnZhu,23-Apr-18 12:10:45,,,44,1.18,3,3
●,0_R,PRK USA Summit,0,a very good meeting,AnZhu,23-Apr-18 12:12:33,,,19,0.51,10,10
●,0_R,PRK USA Summit,0,won't have a good meeting,AnZhu,23-Apr-18 12:13:04,,,25,0.67,10,10
●,0_R,PRK USA Summit,0,won't even have a meeting at all,AnZhu,23-Apr-18 12:13:24,,,32,0.86,10,10
●,0_R,PRK USA Summit,0,a great chance to solve a world problem,AnZhu,23-Apr-18 12:13:37,,,39,1.05,10,10
●,0_R,Trip to PRK,0,communicated directly with Washington,AnZhu,23-Apr-18 12:14:18,,,37,0.99,12,12
●,0_R,PRK USA Summit,0,discuss its nuclear weapons program,AnZhu,23-Apr-18 12:14:45,,,35,0.94,12,12
●,0_R,PRK USA Summit,0,the U.S. negotiations,AnZhu,23-Apr-18 12:16:42,,,21,0.56,14,14
●,0_R,PRK USA Summit,0,meet with the North Korean dictator,AnZhu,23-Apr-18 12:16:59,,,35,0.94,14,14
●,0_R,PRK USA Summit,0,the upcoming summit meeting,AnZhu,23-Apr-18 12:18:09,,,27,0.73,15,15
●,0_R,PRK USA Summit,0,the third inter-Korean summit,AnZhu,23-Apr-18 12:18:39,,,29,0.78,16,16
●,0_RR,Trip to PRK,0,“direct talks at very high levels”,AnZhu,23-Apr-18 12:20:38,,,34,2.34,6,6
●,0_RR,PRK USA Summit,0,a great chance to solve a world problem,AnZhu,23-Apr-18 12:22:09,,,39,2.69,9,9
●,0_M,Trip to PRK,0,"had direct talks at very high levels, extremely high levels",AnZhu,23-Apr-18 12:22:41,,,59,0.88,5,5
●,0_M,PRK USA Summit,0,summit might be called off,AnZhu,23-Apr-18 12:25:18,,,26,0.39,6,6
●,0_M,PRK USA Summit,0,won’t have the meetings,AnZhu,23-Apr-18 12:25:44,,,23,0.34,7,7
●,0_M,Negotiate about the peace,0,ended that conflict with a truce,AnZhu,23-Apr-18 12:27:46,,,32,0.48,9,9
●,0_M,JPN\Abe,0,Abe,AnZhu,23-Apr-18 12:29:04,,,3,0.04,12,12
●,0_M,JPN USA Meeting,0,meetings with the leader of Japan,AnZhu,23-Apr-18 13:10:59,,,33,0.49,3,3
●,0_M,JPN USA Meeting,0,talks,AnZhu,23-Apr-18 13:11:28,,,5,0.07,4,4
●,0_M,PRK USA Summit,0,a one-on-one meeting,AnZhu,23-Apr-18 13:17:14,,,20,0.30,5,5
●,0_M,JPN USA Meeting,0,The Trump-Abe summit,AnZhu,23-Apr-18 13:17:52,,,20,0.30,9,9
●,0_R,PRK USA Summit,0,a summit between Kim and President Trump,AnZhu,23-Apr-18 13:20:14,,,40,1.07,3,3
●,0_R,JPN USA Meeting,0,met with Japanese Prime Minister,AnZhu,23-Apr-18 13:22:03,,,32,0.86,9,9
●,0_R,PRK USA Summit,0,Kim's offer for a summit,AnZhu,23-Apr-18 13:26:27,,,24,0.64,12,12
●,0_R,PRK KOR Meeting,0,next week's meeting between Kim and South Korean President Moon Jae In,AnZhu,23-Apr-18 13:30:03,,,70,1.88,16,16
●,0_R,PRK KOR Meeting,0,the third inter-Korean summit,AnZhu,23-Apr-18 13:30:14,,,29,0.78,16,16
●,0_R,Negotiate about the peace,0,to discuss the end of the war,AnZhu,23-Apr-18 13:32:09,,,29,0.78,18,18
●,0_RR,PRK USA Summit,0,the planned bilateral meeting with Trump,AnZhu,23-Apr-18 13:32:57,,,40,2.76,3,3
●,0_RR,JPN USA Meeting,0,hosting Japanese Prime Minister,AnZhu,23-Apr-18 13:33:38,,,31,2.14,6,6
●,0_RR,Trip to PRK,0,a successful negotiation with North Korea,AnZhu,23-Apr-18 13:34:59,,,41,2.83,8,8
●,0_RR,PRK USA Summit,0,the meeting could be canceled at any time,AnZhu,23-Apr-18 13:37:53,,,41,2.83,8,8
●,0_M,PRK KOR Meeting,0,conversations,AnZhu,23-Apr-18 13:38:41,,,13,0.19,2,2
●,0_M,PRK KOR Meeting,0,talks,AnZhu,23-Apr-18 13:39:32,,,5,0.07,3,3
●,0_M,PRK USA Summit,0,plans to meet with Kim,AnZhu,23-Apr-18 13:40:48,,,22,0.33,6,6
●,0_M,JPN USA Meeting,0,Trump's meetings with his Japanese counterpart,AnZhu,23-Apr-18 13:42:31,,,46,0.69,11,11
●,0_M,JPN USA Meeting,0,an in-depth discussion with Donald,AnZhu,23-Apr-18 13:43:04,,,34,0.51,13,13
●,0_M,JPN USA Meeting,0,initial meeting,AnZhu,23-Apr-18 13:43:16,,,15,0.22,13,13
●,0_M,JPN USA Meeting,0,the two-day summit,AnZhu,23-Apr-18 13:43:52,,,18,0.27,14,14
●,0_M,PRK USA Summit,0,meeting with Kim,AnZhu,23-Apr-18 13:44:10,,,16,0.24,15,15
●,0_M,PRK USA Summit,0,any meeting with Kim,AnZhu,23-Apr-18 13:45:53,,,20,0.30,17,17
●,0_M,JPN USA Meeting,0,the Mar-a-Lago summit,AnZhu,23-Apr-18 13:46:59,,,21,0.31,20,20
●,0_M,JPN,0,his government,AnZhu,23-Apr-18 13:48:10,,,14,0.21,26,26
●,0_M,JPN\Abe,0,prime minister,AnZhu,23-Apr-18 13:49:06,,,14,0.21,26,26
●,0_M,JPN USA Meeting,0,the third Trump-Abe summit,AnZhu,23-Apr-18 13:50:02,,,26,0.39,29,29
●,0_M,JPN USA Meeting,0,Both of those summits,AnZhu,23-Apr-18 13:50:38,,,21,0.31,29,29
●,0_L,Trip to PRK,0,to meet with its leader,AnZhu,23-Apr-18 13:52:02,,,23,0.28,1,1
●,0_L,Trip to PRK,0,to lay the groundwork for a summit meeting,AnZhu,23-Apr-18 13:52:13,,,42,0.51,1,1
●,0_L,Trip to PRK,0,"in direct talks with North Korea at “extremely high levels,”",AnZhu,23-Apr-18 13:52:28,,,60,0.73,2,2
●,0_L,PRK USA Summit,0,a potential meeting of the two leaders,AnZhu,23-Apr-18 13:52:55,,,38,0.46,2,2
●,0_L,PRK USA Summit,0,Mr. Kim’s invitation to meet,AnZhu,23-Apr-18 13:53:26,,,28,0.34,3,3
●,0_L,USA\Mike Pompeo,0,awaiting confirmation as secretary of state,AnZhu,23-Apr-18 13:57:37,,,43,0.53,4,4
●,0_L,PRK USA Summit,0,Mr. Kim’s invitation,AnZhu,23-Apr-18 13:57:58,,,20,0.24,4,4
●,0_L,Negotiate about the peace,0,to “discuss the end of the war”,AnZhu,23-Apr-18 13:58:29,,,31,0.38,5,5
●,0_L,PRK KOR Meeting,0,the leaders of those countries meet,AnZhu,23-Apr-18 13:59:09,,,35,0.43,5,5
●,0_L,Negotiate about the peace,0,opening the door to a peace treaty,AnZhu,23-Apr-18 13:59:24,,,34,0.42,5,5
●,0_L,PRK KOR Meeting,0,a diplomatic thaw underway on the Korean Peninsula,AnZhu,23-Apr-18 14:00:17,,,50,0.61,6,6
●,0_L,PRK USA Summit,0,a once-unthinkable encounter,AnZhu,23-Apr-18 14:01:09,,,28,0.34,6,6
●,0_L,Trip to PRK,0,was talking to North Korea,AnZhu,23-Apr-18 14:01:43,,,26,0.32,7,7
●,0_L,Trip to PRK,0,Mr. Pompeo’s trip,AnZhu,23-Apr-18 14:02:23,,,17,0.21,7,7
●,0_L,PRK USA Summit,0,A peace treaty,AnZhu,23-Apr-18 14:03:03,,,14,0.17,8,8
●,0_L,JPN USA Meeting,0,his meeting with Mr. Abe,AnZhu,23-Apr-18 14:03:45,,,24,0.29,9,9
●,0_L,Negotiate about the peace,0,might announce some kind of deal,AnZhu,23-Apr-18 14:04:55,,,32,0.39,11,11
●,0_L,Negotiate about the peace,0,"were negotiating an announcement “to ease military tensions and end a military confrontation,”",AnZhu,23-Apr-18 14:05:10,,,94,1.15,12,12
●,0_L,PRK KOR Meeting,0,the summit meeting planned between Mr. Kim and President Moon Jae-in of South Korea,AnZhu,23-Apr-18 14:05:21,,,83,1.01,12,12
●,0_L,Negotiate about the peace,0,could involve pulling troops out,AnZhu,23-Apr-18 14:06:04,,,32,0.39,13,13
●,0_L,Negotiate about the peace,0,was aiming for a comprehensive deal,AnZhu,23-Apr-18 14:06:52,,,35,0.43,14,14
●,0_L,Negotiate about the peace,0,to discuss the end of the war,AnZhu,23-Apr-18 14:07:20,,,29,0.35,15,15
●,0_L,Negotiate about the peace,0,are discussing an end to war,AnZhu,23-Apr-18 14:07:38,,,28,0.34,15,15
●,0_L,PRK USA Summit,0,unwavering determination in addressing the challenge of North Korea,AnZhu,23-Apr-18 14:08:37,,,67,0.82,17,17
●,0_L,PRK USA Summit,0,the talks with Mr. Kim,AnZhu,23-Apr-18 14:08:58,,,22,0.27,18,18
●,0_L,PRK\Jong Un,0,Mr. Kim,AnZhu,23-Apr-18 14:09:29,,,7,0.09,18,18
●,0_L,USA\USA-I,0,Michael J. Green,AnZhu,23-Apr-18 14:09:46,,,16,0.20,19,19
●,0_L,JPN USA Meeting,0,two days of meetings,AnZhu,23-Apr-18 14:16:28,,,20,0.24,23,23
●,0_L,JPN\Abe,0,a “truly fine gentleman.”,AnZhu,23-Apr-18 14:17:31,,,25,0.31,24,24
●,0_L,JPN USA Meeting,0,the meeting,AnZhu,23-Apr-18 14:19:03,,,11,0.13,27,27
●,0_L,JPN USA Meeting,0,the meeting,AnZhu,23-Apr-18 14:19:57,,,11,0.13,28,28
●,0_LL,Trip to PRK,0,Secretly Met With North Korean Leader,AnZhu,23-Apr-18 14:24:21,,,37,1.28,1,1
●,0_LL,PRK USA Summit,0,is planning to meet with the North Korean leader,AnZhu,23-Apr-18 14:24:33,,,48,1.67,2,2
●,0_LL,Trip to PRK,0,reportedly made the secret visit to North Korea,AnZhu,23-Apr-18 14:25:06,,,47,1.63,4,4
●,0_LL,Trip to PRK,0,to prepare for direct talks,AnZhu,23-Apr-18 14:25:16,,,27,0.94,4,4
●,0_LL,PRK USA Summit,0,direct talks between U.S. President Donald Trump and Kim,AnZhu,23-Apr-18 14:25:33,,,56,1.94,4,4
●,0_LL,PRK USA Summit,0,the meeting,AnZhu,23-Apr-18 14:26:12,,,11,0.38,4,4
●,0_LL,PRK USA Summit,0,such talks,AnZhu,23-Apr-18 14:26:25,,,10,0.35,4,4
●,0_LL,Trip to PRK,0,the aim of forging a dialogue with the U.S.,AnZhu,23-Apr-18 14:30:03,,,43,1.49,6,6
●,0_LL,PRK USA Summit,0,the talks,AnZhu,23-Apr-18 14:30:36,,,9,0.31,7,7
●,0_LL,PRK USA Summit,0,the summit,AnZhu,23-Apr-18 14:30:50,,,10,0.35,8,8
●,0_LL,PRK USA Summit,0,the meeting,AnZhu,23-Apr-18 14:31:20,,,11,0.38,8,8
●,0_LL,PRK KOR Meeting,0,upcoming meeting on April 27 with South Korean President Moon Jae-in,AnZhu,23-Apr-18 14:33:17,,,68,2.36,13,13
●,0_LL,Denuclearization,0,to disarm,AnZhu,23-Apr-18 14:35:35,,,9,0.31,12,12
●,0_LL,Denuclearization,0,"to engage in a process, headed toward an ambiguous goal.",AnZhu,23-Apr-18 14:35:42,,,56,1.94,12,12
●,0_LL,Denuclearization,0,to denuclearize,AnZhu,23-Apr-18 14:36:12,,,15,0.52,10,10
●,0_LL,Denuclearization,0,a longstanding condition,AnZhu,23-Apr-18 14:36:23,,,24,0.83,10,10
●,0_LL,Denuclearization,0,Pyongyang’s nuclear program,AnZhu,23-Apr-18 14:38:11,,,27,0.94,4,4
●,0_L,PRK,0,“the results of a tragic experiment in a laboratory of history.”,AnZhu,23-Apr-18 14:40:54,,,64,0.78,9,9
●,0_L,Denuclearization,0,broad and “abstract” statements about the need for North Korea to “denuclearize.”,AnZhu,23-Apr-18 14:41:52,,,81,0.99,13,13
●,0_L,Denuclearization,0,give up its weapons,AnZhu,23-Apr-18 14:42:51,,,19,0.23,14,14
●,0_L,Denuclearization,0,to address the threats posed by its nuclear and missile programs,AnZhu,23-Apr-18 14:44:18,,,64,0.78,18,18
●,0_L,Denuclearization,0,yet to take any tangible steps to give up its nuclear arsenal,AnZhu,23-Apr-18 14:44:59,,,61,0.75,20,20
