Color,Document name,Code,Weight score,Segment,Author,Creation date,Comment,Document group,Area,Coverage %,Beginning,End
●,1_L,USA\Comey,0,Mr. Comey,maxku,11-May-18 08:58:07,,,9,0.10,31,31
●,1_L,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,prosecuting journalists,maxku,11-May-18 08:59:29,Comey,,23,0.26,31,31
●,1_L,USA\Trump,0,Mr. Trump,maxku,11-May-18 08:59:41,,,9,0.10,32,32
●,1_L,USA\Comey,0,Mr. Comey,maxku,11-May-18 08:59:46,,,9,0.10,32,32
●,1_L,USA,0,Attorney General Jeff Sessions,maxku,11-May-18 08:59:57,,,30,0.34,32,32
●,1_L,USA,0,Sessions,maxku,11-May-18 09:00:01,,,8,0.09,32,32
●,1_L,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,do about being more aggressive,maxku,11-May-18 09:00:12,"Trump
USA",,30,0.34,32,32
●,1_L,USA\Trump,0,Mr. Trump,maxku,11-May-18 09:00:29,,,9,0.10,33,33
●,1_L,USA\Comey,0,Mr. Comey,maxku,11-May-18 09:00:33,,,9,0.10,33,33
●,1_L,USA,0,Andrew G. McCabe,maxku,11-May-18 09:00:38,,,16,0.18,33,33
●,1_L,Properties\Affection\Refusal,0,had a problem with him,maxku,11-May-18 09:00:53,Trump,,22,0.25,33,33
●,1_L,USA\USA-Misc,0,an ally of Hillary Clinton,maxku,11-May-18 09:01:28,,,26,0.29,33,33
●,1_L,USA\Comey,0,Mr. Comey,maxku,11-May-18 09:01:31,,,9,0.10,34,34
●,1_L,USA,0,Mr. McCabe,maxku,11-May-18 09:01:34,,,10,0.11,34,34
●,1_L,Properties\Behaviour & character\SHOWN as Reasonable/Smart,0,true pro,maxku,11-May-18 09:01:44,USA,,8,0.09,34,34
●,1_L,Properties\Behaviour & character\Trustworthy,0,true pro,maxku,11-May-18 09:01:51,USA,,8,0.09,34,34
●,1_L,USA\Trump,0,Mr. Trump,maxku,11-May-18 09:02:04,,,9,0.10,34,34
●,1_L,USA\Trump,0,Mr. Trump,maxku,11-May-18 09:02:09,,,9,0.10,35,35
●,1_L,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,lavish criticism,maxku,11-May-18 09:02:17,Trump,,16,0.18,35,35
●,1_L,Properties\Violence & Unfair\Victim (receiving violence),0,lavish criticism,maxku,11-May-18 09:02:25,USA,,16,0.18,35,35
●,1_L,USA,0,Mr. McCabe,maxku,11-May-18 09:02:35,,,10,0.11,35,35
●,1_L,Properties\Behaviour & character\SHOWN as Not reasonable/Stupid,0,biased,maxku,11-May-18 09:02:44,USA,,6,0.07,35,35
●,1_L,Properties\Affection\Refusal,0,biased against him,maxku,11-May-18 09:02:53,Trump,,18,0.20,35,35
●,1_L,USA,0,Mr. McCabe,maxku,11-May-18 09:03:05,,,10,0.11,36,36
●,1_L,USA,0,the F.B.I.,maxku,11-May-18 09:03:08,,,10,0.11,36,36
●,1_L,USA,0,investigators,maxku,11-May-18 09:03:15,,,13,0.15,36,36
●,1_L,USA,0,Federal prosecutors,maxku,11-May-18 09:03:42,,,19,0.21,36,36
●,1_L,USA,0,the department's inspector general,maxku,11-May-18 09:04:06,,,34,0.38,36,36
●,1_L,USA\Trump,0,that Mr. Trump,maxku,11-May-18 09:04:10,,,14,0.16,37,37
●,1_L,USA,0,top aides,maxku,11-May-18 09:04:16,,,9,0.10,37,37
●,1_L,Properties\Power & Strength\Powerful & Leading,0,eager to discuss,maxku,11-May-18 09:04:31,"Trump
USA",,16,0.18,37,37
●,1_L,USA\Comey,0,Mr. Comey,maxku,11-May-18 09:04:45,,,9,0.10,37,37
●,1_L,Comey Memos\Russian Investigation,0,another consequential F.B.I. investigation,maxku,11-May-18 09:04:56,,,42,0.47,37,37
●,1_L,USA\USA-Misc,0,Mrs. Clinton,maxku,11-May-18 09:05:16,,,12,0.13,37,37
●,1_L,USA,0,secretary of state,maxku,11-May-18 09:05:25,,,18,0.20,37,37
●,1_L,USA,0,Mr. Priebus,maxku,11-May-18 09:05:30,,,11,0.12,37,37
●,1_L,USA\Comey,0,Mr. Comey,maxku,11-May-18 09:05:34,,,9,0.10,37,37
●,1_L,USA\USA-Misc,0,Clinton,maxku,11-May-18 09:05:40,,,7,0.08,37,37
●,1_L,USA\USA-Misc,0,Mrs. Clinton,maxku,11-May-18 09:05:49,,,12,0.13,37,37
●,1_L,Properties\Power & Strength\Powerful & Leading,0,pressed him for an explanation,maxku,11-May-18 09:06:06,USA,,30,0.34,37,37
●,1_L,USA\USA-Misc,0,Huma Abedin,maxku,11-May-18 09:06:39,,,11,0.12,38,38
●,1_L,USA\USA-Misc,0,Anthony Weiner,maxku,11-May-18 09:07:03,,,14,0.16,38,38
●,1_L,USA\Comey,0,Mr. Comey,maxku,11-May-18 09:07:07,,,9,0.10,38,38
●,1_L,USA\USA-Misc,0,a top Clinton aide,maxku,11-May-18 09:07:16,,,18,0.20,38,38
●,1_L,Properties\Law\Lawful,0,wasn't my fault,maxku,11-May-18 09:07:50,Comey,,15,0.17,38,38
●,1_M,Properties\Power & Strength\Powerful & Leading,0,explosive,maxku,11-May-18 09:09:41,Comey Memos,,9,0.14,2,2
●,1_M,Properties\Other\Negative,0,troubling encounters,maxku,11-May-18 09:10:02,Trump,,20,0.30,2,2
●,1_M,Properties\Quality\Functioning,0,closely tracked,maxku,11-May-18 09:10:30,Comey Memos,,15,0.23,2,2
●,1_M,Properties\Other\Other,0,possible attempts to obstruct,maxku,11-May-18 09:11:22,Trump,,29,0.44,3,3
●,1_M,Properties\Behaviour & character\Not trustworthy,0,Russia's interference,maxku,11-May-18 09:12:17,RUS,,21,0.32,3,3
●,1_M,RUS,0,Russia,maxku,11-May-18 09:12:32,,,6,0.09,3,3
●,1_M,Properties\Other\Other,0,alleged demands for loyalty,maxku,11-May-18 09:12:53,Trump,,27,0.41,3,3
●,1_M,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,confronted,maxku,11-May-18 09:13:48,Trump,,10,0.15,5,5
●,1_M,Properties\Violence & Unfair\Victim (receiving violence),0,confronted,maxku,11-May-18 09:13:50,Comey,,10,0.15,5,5
●,1_M,Comey Memos\Steele dossier,0,a dossier,maxku,11-May-18 09:15:03,,,9,0.14,5,5
●,1_M,USA\Trump,0,The president brought,maxku,11-May-18 09:15:44,,,21,0.32,6,6
●,1_M,Comey Memos\Steele dossier,0,the 'Golden Shower Thing',maxku,11-May-18 09:15:54,,,25,0.38,6,6
●,1_M,Properties\Difficulty\Difficult,0,bothered him,maxku,11-May-18 09:16:27,Trump,,12,0.18,6,6
●,1_M,USA\Comey,0,Comey,maxku,11-May-18 09:16:41,,,5,0.08,6,6
●,1_M,USA\Trump,0,The president,maxku,11-May-18 09:16:46,,,13,0.20,6,6
●,1_M,Comey Memos\Steele dossier,0,that 'the hookers thing',maxku,11-May-18 09:17:05,,,24,0.36,6,6
●,1_M,RUS\Putin,0,Russian President Vladimir,maxku,11-May-18 09:17:18,,,26,0.39,6,6
●,1_M,RUS\Putin,0,Putin,maxku,11-May-18 09:17:22,,,5,0.08,6,6
●,1_M,USA\Comey,0,Comey,maxku,11-May-18 09:17:27,,,5,0.08,7,7
●,1_M,USA\Trump,0,Trump,maxku,11-May-18 09:17:32,,,5,0.08,7,7
●,1_M,Comey Memos\Steele dossier,0,the dossier,maxku,11-May-18 09:17:45,,,11,0.17,7,7
●,1_M,USA\Comey,0,Comey,maxku,11-May-18 09:18:20,,,5,0.08,8,8
●,1_M,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,having seriously crossed,maxku,11-May-18 09:18:32,Comey,,24,0.36,8,8
●,1_M,USA\Trump,0,Trump,maxku,11-May-18 09:18:45,,,5,0.08,8,8
●,1_M,Properties\Behaviour & character\Confident,0,challenged the president's comments,maxku,11-May-18 09:19:11,Comey,,35,0.53,8,8
●,1_M,USA\Trump,0,the president,maxku,11-May-18 09:19:25,,,13,0.20,8,8
●,1_M,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,"both harbored ""killers.""",maxku,11-May-18 09:19:40,"RUS
USA",,24,0.36,8,8
●,1_M,Properties\Behaviour & character\Confident,0,had directly challenged him,maxku,11-May-18 09:20:07,Comey,,27,0.41,9,9
●,1_M,Comey Memos,0,the memo,maxku,11-May-18 09:20:24,,,8,0.12,9,9
●,1_M,USA\Comey,0,Comey,maxku,11-May-18 09:21:24,,,5,0.08,10,10
●,1_M,Properties\Safety\Unsafe,0,gone from potential ally to enemy,maxku,11-May-18 09:21:57,Comey,,33,0.50,10,10
●,1_M,USA\Trump,0,the president,maxku,11-May-18 09:22:09,,,13,0.20,10,10
●,1_M,USA\Trump,0,Trump,maxku,11-May-18 09:22:14,,,5,0.08,11,11
●,1_M,Comey Memos,0,the released memos,maxku,11-May-18 09:22:20,,,18,0.27,11,11
●,1_M,Properties\Law\Lawful,0,NO COLLUSION,maxku,11-May-18 09:22:30,Trump,,12,0.18,11,11
●,1_M,Properties\Law\Lawful,0,NO OBSTRUCTION,maxku,11-May-18 09:22:38,Trump,,14,0.21,11,11
●,1_M,USA,0,Assistant Attorney General,maxku,11-May-18 09:23:10,,,26,0.39,12,12
●,1_M,USA,0,Stephen Boyd,maxku,11-May-18 09:23:14,,,12,0.18,12,12
●,1_M,USA,0,six congressional committees,maxku,11-May-18 09:23:24,,,28,0.42,12,12
●,1_M,Properties\Other\Other,0,the unusual events,maxku,11-May-18 09:23:36,Comey Memos,,18,0.27,13,13
●,1_M,USA,0,the department,maxku,11-May-18 09:23:52,,,14,0.21,13,13
●,1_M,USA,0,relevant parties,maxku,11-May-18 09:23:57,,,16,0.24,13,13
●,1_M,Comey Memos,0,the memoranda,maxku,11-May-18 09:24:06,,,13,0.20,13,13
●,1_M,Properties\Power & Strength\Weak & Following,0,not adversely impact,maxku,11-May-18 09:24:16,Comey Memos,,20,0.30,13,13
●,1_M,USA,0,Boyd,maxku,11-May-18 09:25:12,,,4,0.06,13,13
●,1_M,USA\Comey,0,Comey,maxku,11-May-18 09:25:17,,,5,0.08,14,14
●,1_M,Properties\Violence & Unfair\Victim (receiving violence),0,abruptly dismissed,maxku,11-May-18 09:25:22,Comey,,18,0.27,14,14
●,1_M,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,abruptly dismissed,maxku,11-May-18 09:25:24,Trump,,18,0.27,14,14
●,1_M,USA\Trump,0,Trump,maxku,11-May-18 09:25:53,,,5,0.08,14,14
●,1_M,Comey Memos,0,the memos,maxku,11-May-18 09:26:09,,,9,0.14,14,14
●,1_M,USA\Comey,0,Comey,maxku,11-May-18 09:26:34,,,5,0.08,15,15
●,1_M,Comey Memos,0,the memos,maxku,11-May-18 09:26:51,,,9,0.14,15,15
●,1_M,USA,0,the Senate Intelligence Committee,maxku,11-May-18 09:26:56,,,33,0.50,15,15
●,1_M,Properties\Behaviour & character\Confident,0,extensive testimony,maxku,11-May-18 09:27:22,Comey,,19,0.29,15,15
●,1_M,USA,0,Congress,maxku,11-May-18 09:27:42,,,8,0.12,16,16
●,1_M,USA\Comey,0,Comey,maxku,11-May-18 09:27:47,,,5,0.08,16,16
●,1_M,Properties\Behaviour & character\Trustworthy,0,"favored ""transparency",maxku,11-May-18 09:28:08,Comey,,21,0.32,16,16
●,1_M,USA\Comey,0,The former FBI director,maxku,11-May-18 09:28:21,,,23,0.35,17,17
●,1_M,USA\Trump,0,the president,maxku,11-May-18 09:28:30,,,13,0.20,17,17
●,1_M,USA\Trump,0,Trump,maxku,11-May-18 09:28:34,,,5,0.08,17,17
●,1_M,USA\Comey,0,Comey,maxku,11-May-18 09:28:38,,,5,0.08,18,18
●,1_M,USA\Trump,0,Trump,maxku,11-May-18 09:28:46,,,5,0.08,18,18
●,1_M,Properties\Importance\Important & Intense,0,unusual action,maxku,11-May-18 09:28:55,Comey memos,,14,0.21,18,18
●,1_M,Properties\Power & Strength\Weak & Following,0,"feared Trump would ""lie""",maxku,11-May-18 09:29:30,Comey,,24,0.36,18,18
●,1_M,USA\Comey,0,Comey,maxku,11-May-18 09:29:43,,,5,0.08,19,19
●,1_M,USA\Trump,0,Trump,maxku,11-May-18 09:29:47,,,5,0.08,19,19
●,1_M,Properties\Behaviour & character\SHOWN as Not reasonable/Stupid,0,morally unfit,maxku,11-May-18 09:29:55,Trump,,13,0.20,19,19
●,1_M,Properties\Honor & patriotic values\Dishonor,0,morally unfit,maxku,11-May-18 09:29:59,Trump,,13,0.20,19,19
●,1_M,RUS,0,Russia,maxku,11-May-18 09:30:16,,,6,0.09,19,19
●,1_M,USA\Trump,0,the president,maxku,11-May-18 09:30:21,,,13,0.20,19,19
●,1_M,Properties\Power & Strength\Powerful & Leading,0,held compromising information,maxku,11-May-18 09:30:32,RUS,,29,0.44,19,19
●,1_M,USA,0,the senior Democrat on the House Committee on Oversight and Government Reform,maxku,11-May-18 09:31:17,,,77,1.16,20,20
●,1_M,USA,0,Rep. Elijah E. Cummings of Maryland,maxku,11-May-18 09:31:31,,,35,0.53,20,20
●,1_M,USA,0,Comey,maxku,11-May-18 09:31:41,,,5,0.08,20,20
●,1_M,Comey Memos,0,Comey's memos,maxku,11-May-18 09:32:11,,,13,0.20,20,20
●,1_M,Properties\Power & Strength\Powerful & Leading,0,strong corroborating evidence,maxku,11-May-18 09:32:21,Comey Memos,,29,0.44,20,20
●,1_M,USA\Trump,0,President Trump,maxku,11-May-18 09:32:39,,,15,0.23,20,20
●,1_M,USA\Trump,0,the President,maxku,11-May-18 09:32:43,,,13,0.20,20,20
●,1_M,Comey Memos\Russian Investigation,0,the Russia investigation,maxku,11-May-18 09:32:56,,,24,0.36,20,20
●,1_M,RUS,0,Russia,maxku,11-May-18 09:33:00,,,6,0.09,20,20
●,1_M,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,wanted Michael Flynn to walk,maxku,11-May-18 09:35:07,Trump,,28,0.42,20,20
●,1_M,Properties\Power & Strength\Powerful & Leading,0,wanted to end the Russia investigation,maxku,11-May-18 09:35:23,Trump,,38,0.57,20,20
●,1_M,USA\Trump,0,President Trump,maxku,11-May-18 09:36:05,,,15,0.23,21,21
●,1_M,Properties\Behaviour & character\SHOWN as Not reasonable/Stupid,0,blatant effort,maxku,11-May-18 09:36:13,Trump,,14,0.21,21,21
●,1_M,Properties\Law\Unlawful,0,deny justice,maxku,11-May-18 09:36:25,Trump,,12,0.18,21,21
●,1_M,USA\Comey,0,Director Comey,maxku,11-May-18 09:36:38,,,14,0.21,21,21
●,1_M,Properties\Behaviour & character\SHOWN as Reasonable/Smart,0,right to document,maxku,11-May-18 09:36:46,Comey,,17,0.26,21,21
●,1_M,USA,0,Cummings,maxku,11-May-18 09:37:01,,,8,0.12,21,21
●,1_M,USA\USA-Misc,0,the senior Democrat,maxku,11-May-18 09:37:10,,,19,0.29,20,20
●,1_M,USA,0,The congressman,maxku,11-May-18 09:37:18,,,15,0.23,22,22
●,1_M,Comey Memos,0,the memos,maxku,11-May-18 09:37:25,,,9,0.14,22,22
●,1_M,Properties\Behaviour & character\Trustworthy,0,corroborated by contemporaneous handwritten notes,maxku,11-May-18 09:38:14,Comey Memos,,49,0.74,22,22
●,1_M,USA,0,top Justice Department official,maxku,11-May-18 09:39:06,,,31,0.47,22,22
●,1_M,USA,0,Dana Boente,maxku,11-May-18 09:39:14,,,11,0.17,22,22
●,1_M,USA,0,Boente,maxku,11-May-18 09:39:18,,,6,0.09,22,22
●,1_M,USA,0,the FBI's general counsel,maxku,11-May-18 09:39:34,,,25,0.38,22,22
●,1_M,USA,0,Cummings,maxku,11-May-18 09:39:40,,,8,0.12,23,23
●,1_M,Comey Memos,0,the memo,maxku,11-May-18 09:39:50,,,8,0.12,23,23
●,1_M,USA\Comey,0,Comey,maxku,11-May-18 09:39:53,,,5,0.08,23,23
●,1_M,Comey Memos,0,memo,maxku,11-May-18 09:40:33,,,4,0.06,23,23
●,1_M,Properties\Other\Other,0,unclassified,maxku,11-May-18 09:40:46,Comey Memos,,12,0.18,23,23
●,1_M,USA\Comey,0,Comey,maxku,11-May-18 09:40:59,,,5,0.08,23,23
●,1_M,Properties\Affection\Refusal,0,accused him,maxku,11-May-18 09:41:16,Comey,,11,0.17,23,23
●,1_M,Properties\Behaviour & character\Not trustworthy,0,leaking classified information,maxku,11-May-18 09:41:28,Comey,,30,0.45,23,23
●,1_M,Comey Memos,0,that memo,maxku,11-May-18 09:41:39,,,9,0.14,23,23
●,1_M,USA,0,the Justice Department,maxku,11-May-18 09:42:08,,,22,0.33,24,24
●,1_M,USA\Comey,0,Comey,maxku,11-May-18 09:42:30,,,5,0.08,24,24
●,1_M,Comey Memos,0,Comey's memos,maxku,11-May-18 09:42:36,,,13,0.20,24,24
●,1_M,Comey Memos,0,These memos,maxku,11-May-18 09:42:52,,,11,0.17,25,25
●,1_M,Properties\Importance\Important & Intense,0,significant,maxku,11-May-18 09:43:04,Comey Memos,,11,0.17,25,25
●,1_M,USA\USA-I,0,The chairmen of the three House committees,maxku,11-May-18 09:44:09,,,42,0.64,24,24
●,1_M,USA\USA-I,0,"Judiciary Chairman Bob Goodlatte,",maxku,11-May-18 09:44:21,,,33,0.50,25,25
●,1_M,USA\USA-I,0,"R-Va., Oversight Chairman Trey Gowdy",maxku,11-May-18 09:44:29,,,36,0.54,25,25
●,1_M,USA\USA-I,0,Intelligence Chairman Devin Nunes,maxku,11-May-18 09:44:36,,,33,0.50,25,25
●,1_M,USA\Comey,0,the President,maxku,11-May-18 09:45:50,,,13,0.20,29,29
●,1_M,RUS,0,Russia,maxku,11-May-18 09:46:00,,,6,0.09,29,29
●,1_M,USA\USA-I,0,the chairmen,maxku,11-May-18 09:46:09,,,12,0.18,29,29
●,1_M,Comey Memos,0,The memos,maxku,11-May-18 09:46:15,,,9,0.14,29,29
●,1_M,USA\Trump,0,President Trump,maxku,11-May-18 09:46:25,,,15,0.23,29,29
●,1_M,Properties\Behaviour & character\SHOWN as Not reasonable/Stupid,0,"salacious, unsubstantiated allegations",maxku,11-May-18 09:46:47,Steele dossier,,38,0.57,29,29
●,1_M,Properties\Behaviour & character\Confident,0,made clear,maxku,11-May-18 09:47:19,Trump,,10,0.15,29,29
●,1_M,Comey Memos\Steele dossier,0,the dossier,maxku,11-May-18 09:47:40,,,11,0.17,29,29
●,1_M,Properties\Other\Other,0,unsubstantiated allegations,maxku,11-May-18 09:48:01,Steele dossier,,27,0.41,30,30
●,1_M,Comey Memos,0,The memos,maxku,11-May-18 09:48:18,,,9,0.14,31,31
●,1_M,USA\Comey,0,Director Comey,maxku,11-May-18 09:48:24,,,14,0.21,31,31
●,1_M,Properties\Safety\Safe,0,never wrote that he felt obstructed or threatened,maxku,11-May-18 09:48:56,Comey,,49,0.74,31,31
●,1_M,USA\USA-I,0,the Republican congressmen,maxku,11-May-18 09:49:11,,,26,0.39,31,31
●,1_M,USA\USA-I,0,The chairmen,maxku,11-May-18 09:49:15,,,12,0.18,32,32
●,1_M,Comey Memos,0,the memos,maxku,11-May-18 09:49:20,,,9,0.14,32,32
●,1_M,USA\Comey,0,Comey,maxku,11-May-18 09:49:24,,,5,0.08,32,32
●,1_M,USA\Trump,0,Trump,maxku,11-May-18 09:49:30,,,5,0.08,32,32
●,1_M,USA,0,Andrew McCabe,maxku,11-May-18 09:49:47,,,13,0.20,33,33
●,1_M,USA,0,Attorney General Lynch,maxku,11-May-18 09:49:53,,,22,0.33,33,33
●,1_M,USA,0,Secretary Clinton,maxku,11-May-18 09:49:58,,,17,0.26,33,33
●,1_M,USA\Trump,0,President Trump,maxku,11-May-18 09:50:08,,,15,0.23,33,33
●,1_M,Properties\Importance\Important & Intense,0,immediately began to memorialize,maxku,11-May-18 09:50:18,Trump,,32,0.48,33,33
●,1_R,Properties\Law\Lawful,0,"'clearly' show no obstruction, collusion",maxku,11-May-18 09:51:09,Trump,,40,0.70,1,1
●,1_R,Properties\Other\Other,0,claims,maxku,11-May-18 09:51:23,Comey,,6,0.11,2,2
●,1_R,Comey Memos,0,the newly released memos,maxku,11-May-18 09:51:47,,,24,0.42,3,3
●,1_R,Properties\Law\Lawful,0,"""show clearly” no collusion with Russia",maxku,11-May-18 09:52:14,Trump,,39,0.68,3,3
●,1_R,Properties\Law\Lawful,0,no obstruction,maxku,11-May-18 09:52:34,Trump,,14,0.25,3,3
●,1_R,Comey Memos\Russian Investigation,0,the investigation,maxku,11-May-18 09:52:47,,,17,0.30,3,3
●,1_R,Properties\Safety\Safe,0,never felt obstructed,maxku,11-May-18 09:53:28,Comey,,21,0.37,4,4
●,1_R,Properties\Other\Other,0,claim,maxku,11-May-18 09:53:59,USA-Misc,,5,0.09,4,4
●,1_R,Properties\Behaviour & character\Not trustworthy,0,tried to hold up the FBI's investigation,maxku,11-May-18 09:54:19,Trump,,40,0.70,4,4
●,1_R,Properties\Other\Other,0,alleged collusion,maxku,11-May-18 09:54:46,Trump,,17,0.30,4,4
●,1_R,Properties\Law\Lawful,0,NO COLLUSION,maxku,11-May-18 09:55:15,Trump,,12,0.21,5,5
●,1_R,Properties\Law\Lawful,0,NO OBSTRUCTION,maxku,11-May-18 09:55:23,Trump,,14,0.25,5,5
●,1_R,Properties\Behaviour & character\Not trustworthy,0,leaked classified information,maxku,11-May-18 09:55:40,Comey,,29,0.51,5,5
●,1_R,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,Witch Hunt,maxku,11-May-18 09:55:53,Comey,,10,0.18,5,5
●,1_R,Properties\Violence & Unfair\Victim (receiving violence),0,Witch Hunt,maxku,11-May-18 09:55:59,Trump,,10,0.18,5,5
●,1_R,USA\Trump,0,Trump,maxku,11-May-18 09:56:11,,,5,0.09,5,5
●,1_R,Comey Memos,0,The memos,maxku,11-May-18 09:56:16,,,9,0.16,6,6
●,1_R,USA\Trump,0,Trump,maxku,11-May-18 09:56:26,,,5,0.09,6,6
●,1_R,USA\Comey,0,Comey,maxku,11-May-18 09:56:30,,,5,0.09,6,6
●,1_R,Properties\Power & Strength\Weak & Following,0,needed loyalty,maxku,11-May-18 09:56:40,Trump,,14,0.25,6,6
●,1_R,Properties\Behaviour & character\Confident,0,expected loyalty,maxku,11-May-18 09:56:54,Trump,,16,0.28,6,6
●,1_R,USA\Comey,0,Comey,maxku,11-May-18 10:12:07,,,5,0.09,7,7
●,1_R,USA\Trump,0,Trump,maxku,11-May-18 10:12:20,,,5,0.09,7,7
●,1_R,USA\Comey,0,Comey,maxku,11-May-18 10:12:26,,,5,0.09,7,7
●,1_R,USA\Trump,0,Trump,maxku,11-May-18 10:12:31,,,5,0.09,7,7
●,1_R,Properties\Power & Strength\Weak & Following,0,I need loyalty,maxku,11-May-18 10:12:37,Trump,,14,0.25,7,7
●,1_R,Properties\Safety\Unsafe,0,even nod or change my facial expression,maxku,11-May-18 10:13:13,Comey,,39,0.68,7,7
●,1_R,Properties\Safety\Unsafe,0,did not reply,maxku,11-May-18 10:13:17,Comey,,13,0.23,7,7
●,1_R,Properties\Behaviour & character\Trustworthy,0,always get honesty from me,maxku,11-May-18 10:13:41,Comey,,26,0.46,8,8
●,1_R,USA\Trump,0,Trump,maxku,11-May-18 10:13:51,,,5,0.09,8,8
●,1_R,USA\Comey,0,Comey,maxku,11-May-18 10:13:55,,,5,0.09,8,8
●,1_R,USA\Comey,0,Comey,maxku,11-May-18 10:14:37,,,5,0.09,9,9
●,1_R,USA\Trump,0,the President,maxku,11-May-18 10:14:53,,,13,0.23,9,9
●,1_R,Properties\Behaviour & character\Trustworthy,0,serve the President with loyalty,maxku,11-May-18 10:15:02,Comey,,32,0.56,9,9
●,1_R,Properties\Honor & patriotic values\Honor,0,"loyalty to the office, the country, and the truth",maxku,11-May-18 10:20:15,Comey,,49,0.86,9,9
●,1_R,USA\Comey,0,Comey,maxku,11-May-18 10:20:39,,,5,0.09,10,10
●,1_R,USA\Trump,0,Trump,maxku,11-May-18 10:20:43,,,5,0.09,10,10
●,1_R,USA\Trump,0,the FBI director,maxku,11-May-18 10:20:48,,,16,0.28,10,10
●,1_R,Properties\Power & Strength\Powerful & Leading,0,pressed the FBI director,maxku,11-May-18 10:21:23,Trump,,24,0.42,10,10
●,1_R,USA\Trump,0,the president,maxku,11-May-18 10:21:35,,,13,0.23,10,10
●,1_R,USA\Trump,0,Trump,maxku,11-May-18 10:22:21,,,5,0.09,11,11
●,1_R,Properties\Law\Lawful,0,not under investigation,maxku,11-May-18 10:22:36,Trump,,23,0.40,10,10
●,1_R,USA,0,the Congressional leadership,maxku,11-May-18 10:22:56,,,28,0.49,11,11
●,1_R,USA\Comey,0,Comey,maxku,11-May-18 10:23:01,,,5,0.09,11,11
●,1_R,USA\Trump,0,Trump,maxku,11-May-18 10:23:04,,,5,0.09,11,11
●,1_R,Properties\Power & Strength\Weak & Following,0,several times asked me to find a way,maxku,11-May-18 10:23:26,Trump,,36,0.63,11,11
●,1_R,Comey Memos,0,Comey's memos,maxku,11-May-18 10:24:10,,,13,0.23,12,12
●,1_R,USA\Comey,0,Comey,maxku,11-May-18 10:24:20,,,5,0.09,12,12
●,1_R,USA\Trump,0,the President,maxku,11-May-18 10:24:26,,,13,0.23,12,12
●,1_R,Properties\Behaviour & character\Confident,0,joint statement,maxku,11-May-18 10:24:40,USA-I,,15,0.26,12,12
●,1_R,USA\USA-I,0,House Judiciary Committee Chairman Bob Goodlatte,maxku,11-May-18 10:25:07,,,48,0.84,12,12
●,1_R,USA\USA-I,0,House Oversight Committee Chairman Trey Gowdy,maxku,11-May-18 10:25:12,,,45,0.79,12,12
●,1_R,USA\USA-I,0,House Intelligence Committee Chairman Devin Nunes,maxku,11-May-18 10:25:17,,,49,0.86,12,12
●,1_R,Comey Memos,0,The memos,maxku,11-May-18 10:26:23,,,9,0.16,13,13
●,1_R,USA\Trump,0,President Trump,maxku,11-May-18 10:26:32,,,15,0.26,13,13
●,1_R,Properties\Behaviour & character\SHOWN as Not reasonable/Stupid,0,"salacious, unsubstantiated allegations",maxku,11-May-18 10:26:53,Steele dossier,,38,0.67,13,13
●,1_R,USA\USA-I,0,House Minority Leader Nancy Pelosi,maxku,11-May-18 10:27:29,,,34,0.60,14,14
●,1_R,Comey Memos,0,the memos,maxku,11-May-18 10:27:36,,,9,0.16,14,14
●,1_R,Properties\Quality\Functioning,0,further proof,maxku,11-May-18 10:27:59,Comey Memos,,13,0.23,14,14
●,1_R,Properties\Power & Strength\Powerful & Leading,0,further proof,maxku,11-May-18 10:28:15,Comey Memos,,13,0.23,14,14
●,1_R,Properties\Law\Unlawful,0,contempt for the rule of law,maxku,11-May-18 10:28:39,Trump,,28,0.49,14,14
●,1_R,USA\Trump,0,Trump,maxku,11-May-18 10:28:46,,,5,0.09,14,14
●,1_R,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,attempts to intimidate,maxku,11-May-18 10:28:55,Trump,,22,0.39,15,15
●,1_R,Properties\Law\Unlawful,0,circumvent the law,maxku,11-May-18 10:29:06,Trump,,18,0.32,15,15
●,1_R,Properties\Law\Unlawful,0,undermine integrity of law enforcement investigations,maxku,11-May-18 10:29:18,Trump,,53,0.93,15,15
●,1_R,Comey Memos\Russian Investigation,0,law enforcement investigations,maxku,11-May-18 10:29:30,,,30,0.53,15,15
●,1_R,Properties\Importance\Important & Intense,0,demand immediate action,maxku,11-May-18 10:29:48,Trump,,23,0.40,15,15
●,1_R,Comey Memos\Russian Investigation,0,the Mueller investigation,maxku,11-May-18 10:30:00,,,25,0.44,15,15
●,1_R,USA\Comey,0,Comey,maxku,11-May-18 10:30:06,,,5,0.09,16,16
●,1_R,USA\Trump,0,Trump,maxku,11-May-18 10:30:09,,,5,0.09,16,16
●,1_R,USA\Trump,0,the president,maxku,11-May-18 10:30:16,,,13,0.23,16,16
